ligand,E1,E2,E3
JIEKMACRVQTPRC-UHFFFAOYSA-N,-7.1,-7.7,-8.0
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.1,-6.3,-6.2
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.1,-6.8,-6.7
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.3,-5.7,-5.7
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.4,-6.7,-6.7
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.4,-7.2,-7.2
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.3,-7.4,-8.4
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.9,-8.4,-8.3
SQVIAVUSQAWMKL-JTQLQIEISA-N,-5.8,-5.8,-6.2
DB12328,-6.5,-6.4,-6.3
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.0,-6.1,-7.1
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.0,-5.3,-5.8
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.4,-7.2,-7.1
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.3,-5.2,-5.5
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.2,-6.2,-6.5
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.8,-7.4,-7.4
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.1,-6.3,-6.5
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.2,-7.2,-7.7
MXUNKHLAEDCYJL-JTQLQIEISA-N,-6.0,-7.1,-6.7
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.7,-8.1,-8.1
