ligand,E1,E2,E3
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.4,-5.8,-5.0
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.1,-5.1,-3.7
VKQFCGNPDRICFG-SFHVURJKSA-N,-4.9,-5.8,-5.1
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.0,-5.6,-4.9
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.0,-6.3,-5.6
MXUNKHLAEDCYJL-JTQLQIEISA-N,-6.4,-5.6,-5.4
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.1,-5.5,-5.7
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.6,-5.0,-4.4
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-6.6,-6.1,-6.3
JIEKMACRVQTPRC-UHFFFAOYSA-N,-7.2,-6.4,-6.4
NPRHVSBSZMAEIN-NRFANRHFSA-N,-5.6,-5.3,-5.0
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.4,-5.7,-5.0
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.4,-6.0,-5.3
SQVIAVUSQAWMKL-JTQLQIEISA-N,-5.9,-5.4,-5.3
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.5,-5.0,-5.1
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.2,-6.3,-5.9
DB12328,-6.0,-5.7,-3.8
SPOAFZKFCYREMW-UDHCHFQSSA-N,-5.7,-5.1,-5.0
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-6.8,-6.1,-5.5
STECJAGHUSJQJN-VJQRDGCPSA-N,-6.4,-6.1,-5.8
