ligand,energy,binding score
XGNKHIPCARGLGS-UHFFFAOYSA-N,-6.5,23172.13
YNJBWRMUSHSURL-UHFFFAOYSA-N,-4.0,10792.74
MROJXXOCABQVEF-UHFFFAOYSA-N,-6.8,16134.1
RYYCJUAHISIHTL-UHFFFAOYSA-N,-5.9,13654.71
UVTLONZTPXCUPU-ZNMIVQPWSA-N,-6.5,21691.01
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-6.5,8985.54
ZQMQGBHQZZQTJE-UHFFFAOYSA-N,-7.9,15679.2
SUAJWTBTMNHVBZ-GSVOUGTGSA-N,-5.0,9286.01
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,-4.8,7322.92
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,-6.0,22137.5
VJZITPJGSQKZMX-XDPRQOKASA-N,-8.5,15001.99
GYDJEQRTZSCIOI-LJGSYFOKSA-N,-5.6,12143.93
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,-8.0,11082.1
UMJHTFHIQDEGKB-UHFFFAOYSA-N,-6.9,7877.22
DYZJXZOQQRXDLE-AWEZNQCLSA-O,-6.6,4260.9
GHASVSINZRGABV-UHFFFAOYSA-N,-5.4,6220.91
YXSLJKQTIDHPOT-LJCJQEJUSA-N,-6.9,18829.32
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-6.6,10031.83
LQJARUQXWJSDFL-UHFFFAOYSA-N,-6.3,9018.93
CPJSUEIXXCENMM-UHFFFAOYSA-N,-6.0,18287.2
SVEBYYWCXTVYCR-LBPRGKRZSA-N,-7.1,10081.56
ZELCNSAUMHNSSU-ISLYRVAYSA-N,-8.0,7034.24
HHFOOWPWAXNJNY-SECBINFHSA-N,-5.2,6327.72
FFYNAVGJSYHHFO-NRFANRHFSA-N,-6.7,2547.52
XWZXRENCCHMZNF-RXMQYKEDSA-N,-5.1,16018.75
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-6.7,17918.95
OCSOHUROTFFTFO-QMMMGPOBSA-N,-6.1,8419.24
NTHXOOBQLCIOLC-GARJFASQSA-N,-5.9,8651.01
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-6.7,6437.65
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-7.2,7315.05
KRZCNRGNPAESDC-UHFFFAOYSA-N,-6.1,24613.36
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-6.8,20216.56
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-7.0,18694.17
YHKPTICJRUESOY-UHFFFAOYSA-N,-6.8,13230.57
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-5.7,15926.61
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-6.9,13533.96
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-7.7,15262.32
AIONOLUJZLIMTK-AWEZNQCLSA-N,-8.7,3425.3
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.9,2186.88
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-6.7,13662.57
SFITWQDBYUMAPS-UHFFFAOYSA-N,-7.4,6331.56
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.9,22969.3
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-10.4,21878.53
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-9.1,2701.36
BRZANEXCSZCZCI-UHFFFAOYSA-N,-8.6,12201.44
RDHQFKQIGNGIED-MRVPVSSYSA-N,-5.3,11426.31
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.2,8999.79
CORFWQGVBFFZHF-AKGSDVBQSA-N,-6.4,7533.82
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-7.1,9912.76
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-7.6,6745.77
IQFYYKKMVGJFEH-CSMHCCOUSA-N,-7.6,23125.87
QWCRAEMEVRGPNT-UHFFFAOYSA-N,-8.5,3636.09
BCQTVJKBTWGHCX-UHFFFAOYSA-N,-7.3,14501.37
DFPJEJKMDZFZHC-GHVJWSGMSA-N,-9.6,20097.01
GMVPRGQOIOIIMI-DWKJAMRDSA-N,-6.9,19008.98
NCNRHFGMJRPRSK-UHFFFAOYSA-N,-8.8,12626.78
WHLUQAYNVOGZST-UHFFFAOYSA-N,-6.4,3128.44
NEDPPCHNEOMTJV-UHFFFAOYSA-N,-7.5,4236.08
BSHWLCACYCVCJE-REWPJTCUSA-N,-7.8,22545.86
BWSSMIJUDVUASQ-AWEZNQCLSA-N,-8.0,22813.8
RDEOYUSTRWNWLX-KRWDZBQOSA-N,-6.8,22581.11
OATDVDIMNNZTEY-DAXLTYESSA-N,-7.6,21163.66
HXCXASJHZQXCKK-UHFFFAOYSA-N,-5.8,14464.06
QCWJONLQSHEGEJ-UHFFFAOYSA-N,-4.7,19513.16
VYAGDYWTCWDKIS-MRVPVSSYSA-N,-5.3,3737.15
YMVWGSQGCWCDGW-UHFFFAOYSA-N,-6.6,16914.58
VSRBKQFNFZQRBM-ZETCQYMHSA-N,-3.8,8716.35
XFYDIVBRZNQMJC-UHFFFAOYSA-N,-6.9,21104.81
YEJCDKJIEMIWRQ-UHFFFAOYSA-N,-7.5,6774.5
IQVRBWUUXZMOPW-PKNBQFBNSA-N,-7.4,21284.1
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,-7.3,11665.99
PXLVRFQEBVNJOH-SECBINFHSA-N,-6.8,15583.3
MPOYJPINNSIHAK-UHFFFAOYSA-N,-5.8,12659.93
FGXWKSZFVQUSTL-UHFFFAOYSA-N,-9.5,23307.91
IUNJANQVIJDFTQ-TUAOUCFPSA-N,-6.1,20866.46
YPIQVCUJEKAZCP-UHFFFAOYSA-N,-6.2,23135.98
MQXVYODZCMMZEM-ZYUZMQFOSA-N,-5.6,15484.4
GBPZSCQLDXUGNO-NSHDSACASA-N,-7.5,15214.64
TZXKOCQBRNJULO-UHFFFAOYSA-N,-5.2,24971.59
CWXYHOHYCJXYFQ-UHFFFAOYSA-N,-6.1,10270.21
OZGNYLLQHRPOBR-DHZHZOJOSA-N,-7.7,3823.64
BIDUPMYXGFNAEJ-APGVDKLISA-N,-6.6,13706.74
BFPSDSIWYFKGBC-UHFFFAOYSA-N,-7.2,18769.88
BCQZXOMGPXTTIC-PVQJCKRUSA-N,-3.6,12091.52
KPQZUUQMTUIKBP-RXMQYKEDSA-N,-5.6,21620.72
JLVSRWOIZZXQAD-GSVOUGTGSA-N,-4.2,22442.68
OMPJBNCRMGITSC-UHFFFAOYSA-N,-7.0,17411.25
OCOKWVBYZHBHLU-UHFFFAOYSA-N,-7.9,5270.43
OLBCVFGFOZPWHH-UHFFFAOYSA-N,-5.9,7138.67
FKKUMFTYSTZUJG-UHFFFAOYSA-N,-7.4,8742.75
QWCJHSGMANYXCW-UHFFFAOYSA-N,-7.5,18148.95
AKPLHCDWDRPJGD-UHFFFAOYSA-N,-7.0,4721.5
YIQPUIGJQJDJOS-UHFFFAOYSA-N,-9.3,8061.36
XPFRXWCVYUEORT-UHFFFAOYSA-N,-6.6,18177.81
WHXMKTBCFHIYNQ-SECBINFHSA-N,-8.5,24223.57
RKHQGWMMUURILY-UHRZLXHJSA-N,-9.8,22727.36
LBRNZQRZDLLIHL-LJQANCHMSA-N,-6.5,4599.62
WRYZEGZNBYOMLE-UHFFFAOYSA-N,-6.0,8428.92
UMWAUEZOGHNSCH-SECBINFHSA-N,-5.9,10288.0
QIHLUZAFSSMXHQ-UHFFFAOYSA-N,-7.4,10177.88
LZRDDINFIHUVCX-UHFFFAOYSA-N,-7.3,15612.53
CJOFXWAVKWHTFT-XSFVSMFZSA-N,-6.8,21547.67
VSZGPKBBMSAYNT-RRFJBIMHSA-N,-5.8,13612.65
UFAHZIUFPNSHSL-MRVPVSSYSA-O,-5.5,15882.11
AQCHWTWZEMGIFD-JTQLQIEISA-N,-7.6,22547.68
LEBVLXFERQHONN-MRXNPFEDSA-N,-7.1,3828.07
CULUWZNBISUWAS-UHFFFAOYSA-N,-7.0,13626.0
GOIQOQCNFWYSTQ-RXMQYKEDSA-N,-5.5,19909.22
XACKNLSZYYIACO-DJLDLDEBSA-N,-7.8,13126.16
AJKIRUJIDFJUKJ-UHFFFAOYSA-N,-7.1,22489.17
JVYKJZPZFIUYAB-UHFFFAOYSA-N,-7.1,7253.29
AELCINSCMGFISI-DTWKUNHWSA-N,-5.1,16423.02
VCRQLDNIOXNDMT-UHFFFAOYSA-N,-8.1,21657.63
RZXZIZDRFQFCTA-PVQJCKRUSA-N,-3.6,8970.55
YQEZLKZALYSWHR-ZDUSSCGKSA-N,-6.6,7593.57
QPADNTZLUBYNEN-UHFFFAOYSA-N,-6.4,12994.04
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,-8.8,25447.64
KUAZQDVKQLNFPE-UHFFFAOYSA-N,-4.4,16035.14
PRFPQYGTPKDLHJ-LLVKDONJSA-N,-6.3,13251.58
SJDACOMXKWHBOW-UHFFFAOYSA-N,-8.4,19948.42
KYIAWOXNPBANEW-LURJTMIESA-N,-6.3,8336.02
SPLVKBMIQSSFFN-UHFFFAOYSA-N,-6.3,13779.31
XYFLWVOTXWXNAM-WTNNCJBMSA-N,-8.6,18906.7
BOFQWVMAQOTZIW-UHFFFAOYSA-N,-9.3,20206.69
VYWWNRMSAPEJLS-UPKJDFJRSA-N,-8.1,8693.94
SBNKFTQSBPKMBZ-UHFFFAOYSA-N,-5.6,3595.12
PXQPEWDEAKTCGB-UHFFFAOYSA-N,-6.0,11661.23
UQRORFVVSGFNRO-UTINFBMNSA-N,-6.1,8323.3
GVPIXRLYKVFFMK-UHFFFAOYSA-N,-8.3,22792.02
HJDYAOBDPZQHOD-SFHVURJKSA-N,-7.3,22965.59
RJIWZDNTCBHXAL-UHFFFAOYSA-N,-6.8,13125.72
NASXCEITKQITLD-UHFFFAOYSA-N,-8.1,20905.41
DHHVAGZRUROJKS-UHFFFAOYSA-N,-5.4,21083.42
KRKNYBCHXYNGOX-UHFFFAOYSA-N,-5.8,9443.29
LQGIXNQCOXNCRP-UHFFFAOYSA-N,-6.5,17602.91
QTNZYVAMNRDUAD-UHFFFAOYSA-N,-6.8,18378.7
CNBHDDBNEKKMJH-ZFWWWQNUSA-N,-8.1,13114.5
DB11989,-7.0,14005.29
