ligand,E1,E2,E3
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.7,-4.4,-3.6
UOMKBIIXHQIERR-UHFFFAOYSA-N,-5.8,-5.7,-5.1
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.2,-2.8,-2.5
YMTINGFKWWXKFG-UHFFFAOYSA-N,-5.9,-6.4,-5.3
UCTRAOBQFUDCSR-SECBINFHSA-N,-4.8,-4.8,-4.1
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.3,-2.3,-2.5
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-4.8,-4.8,-4.4
YNUMZJCKFQVSRH-HWKANZROSA-N,-4.7,-5.0,-4.3
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.0,-6.0,-5.3
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.1,-5.9,-5.3
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.1,-2.6,-2.5
XLFWDASMENKTKL-UHFFFAOYSA-N,-4.3,-4.6,-4.2
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.0,-5.7,-5.0
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-5.3,-5.5,-4.2
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.6,-3.2,-3.0
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-5.4,-5.8,-5.3
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-5.2,-5.5,-4.4
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.7,-2.4,-2.2
CZMRCDWAGMRECN-UGDNZRGBSA-N,-4.8,-5.5,-4.3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-4.3,-4.4,-4.1
YTGJWQPHMWSCST-GSVOUGTGSA-N,-3.7,-3.5,-3.5
WTDRDQBEARUVNC-LURJTMIESA-N,-5.0,-4.6,-4.1
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.2,-5.5,-5.1
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-5.8,-6.2,-5.2
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-4.5,-5.0,-4.4
