ligand,E1,E2,E3
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.7,-2.9,-2.9
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.4,-5.3,-5.5
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.1,-5.7,-5.7
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.4,-5.5,-4.6
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-5.1,-6.6,-6.5
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.7,-5.5,-5.2
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.4,-5.3,-5.4
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-5.5,-5.6,-5.1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-5.6,-4.5,-4.7
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.9,-3.9,-3.7
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.1,-4.9,-4.7
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.2,-5.6,-5.1
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.8,-4.3,-4.8
WTDRDQBEARUVNC-LURJTMIESA-N,-5.3,-4.8,-5.1
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.0,-4.9,-5.4
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.2,-3.9,-3.9
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.5,-5.5,-5.6
YNUMZJCKFQVSRH-HWKANZROSA-N,-5.4,-5.0,-4.8
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.6,-2.7,-2.3
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.3,-5.3,-5.5
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.1,-5.9,-5.4
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.1,-4.5,-4.9
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.1,-3.3,-3.2
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.3,-3.5,-3.6
CZMRCDWAGMRECN-UGDNZRGBSA-N,-5.8,-5.7,-5.5
