ligand,E1,E2,E3
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.3,-3.3,-3.5
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.1,-6.9,-6.5
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.3,-5.7,-4.8
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.3,-6.0,-5.7
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.5,-6.5,-6.0
HPNSFSBZBAHARI-RUDMXATFSA-N,-5.9,-6.3,-5.9
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-5.8,-6.7,-5.5
YNUMZJCKFQVSRH-HWKANZROSA-N,-4.8,-6.1,-5.0
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.1,-6.4,-6.1
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.6,-5.7,-5.4
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.3,-6.6,-4.9
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.1,-4.2,-3.9
YMTINGFKWWXKFG-UHFFFAOYSA-N,-6.3,-7.2,-6.1
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.8,-2.8,-2.6
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.0,-5.6,-5.0
NLORYLAYLIXTID-ISLYRVAYSA-N,-5.8,-7.4,-5.3
WTDRDQBEARUVNC-LURJTMIESA-N,-5.7,-5.8,-5.3
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.1,-3.0,-3.3
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.7,-3.9,-3.9
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.2,-5.8,-5.1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-5.0,-6.0,-4.7
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.9,-5.0,-4.0
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-5.8,-5.1,-5.5
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.7,-2.3,-2.3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.4,-5.3,-5.1
