ligand,E1,E2,E3
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.9,-3.7,-3.7
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.4,-5.3,-5.4
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.3,-5.7,-5.4
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.8,-4.2,-4.8
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.5,-5.4,-5.5
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.1,-5.5,-5.2
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.3,-3.6,-3.6
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.5,-5.5,-5.6
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.1,-3.3,-3.2
YNUMZJCKFQVSRH-HWKANZROSA-N,-5.4,-5.0,-4.8
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-5.6,-4.5,-4.7
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-5.3,-5.6,-5.1
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.9,-2.9,-2.9
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.9,-5.4,-5.5
WTDRDQBEARUVNC-LURJTMIESA-N,-5.3,-4.8,-5.1
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.0,-4.4,-4.9
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.0,-4.9,-5.4
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.6,-2.7,-2.3
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.1,-4.9,-4.7
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.2,-4.0,-3.9
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.7,-5.4,-4.5
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.1,-5.9,-5.4
CZMRCDWAGMRECN-UGDNZRGBSA-N,-5.9,-5.7,-5.5
YMTINGFKWWXKFG-UHFFFAOYSA-N,-6.7,-5.5,-5.6
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.1,-6.6,-6.1
