ligand,E1,E2,E3
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.8,-6.8,-5.5
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.6,-5.6,-5.0
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,-3.3,-4.1
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.9,-4.5,-4.4
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.6,-6.0,-5.6
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-8.2,-6.4,-5.7
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-6.1,-4.6,-4.8
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.7,-6.8,-5.9
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,-4.2,-4.6
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.9,-3.0,-3.4
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.3,-5.6,-5.1
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.4,-6.6,-6.0
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-3.7,-3.9
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.2,-6.7,-5.8
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-8.0,-6.6,-5.8
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.2,-6.1,-5.6
WTDRDQBEARUVNC-LURJTMIESA-N,-6.6,-5.3,-5.9
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.0,-6.8,-6.2
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.4,-6.2,-5.0
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.4,-5.7,-5.2
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,-2.5,-2.9
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.1,-5.6,-5.9
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.7,-6.3,-5.5
UOMKBIIXHQIERR-UHFFFAOYSA-N,-8.0,-6.9,-5.9
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,-6.1,-5.1
