Ligand-Name,Target-Name,Binding-Score,InterfE
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,E9ADX4.0.apo,133046.53,-5.0
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9ADX4.0.apo,134415.4,-3.8
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,E9ADX4.0.apo,137448.98,-4.1
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,E9ADX4.0.apo,139057.51,-5.0
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,E9ADX4.0.apo,139478.37,-6.6
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,E9ADX4.0.apo,140843.97,-4.7
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9ADX4.0.apo,151766.55,-5.8
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9ADX4.0.apo,153442.18,-4.2
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9ADX4.0.apo,157269.71,-5.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9ADX4.0.apo,164866.17,-5.5
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9ADX4.0.apo,167282.48,-5.7
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9ADX4.0.apo,167992.05,-4.2
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9ADX4.0.apo,168296.15,-7.6
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9ADX4.0.apo,168613.01,-5.4
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9ADX4.0.apo,169489.36,-4.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9ADX4.0.apo,176610.72,-5.9
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9ADX4.0.apo,178749.12,-3.2
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9ADX4.0.apo,179752.57,-5.2
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9ADX4.0.apo,191458.61,-4.8
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9ADX4.0.apo,192137.66,-3.9
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9ADX4.0.apo,194267.11,-6.4
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9ADX4.0.apo,210208.37,-5.5
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9ADX4.0.apo,222496.6,-5.4
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9ADX4.0.apo,229559.21,-5.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9ADX4.0.apo,233469.16,-4.4
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9ADX4.0.apo,247122.76,-4.7
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9ADX4.0.apo,255169.71,-5.5
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9ADX4.0.apo,263436.53,-5.0
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9ADX4.0.apo,278290.24,-4.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9ADX4.0.apo,286818.19,-6.4
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9ADX4.0.apo,288866.46,-4.6
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9ADX4.0.apo,296146.13,-5.1
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9ADX4.0.apo,297352.12,-3.7
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9ADX4.0.apo,304583.0,-5.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9ADX4.0.apo,323025.14,-5.3
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9ADX4.0.apo,333075.55,-4.9
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9ADX4.0.apo,340169.94,-7.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9ADX4.0.apo,371648.12,-6.0
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9ADX4.0.apo,377635.61,-4.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9ADX4.0.apo,439756.07,-7.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9ADX4.0.apo,501578.6,-5.8
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9ADX4.0.apo,651432.05,-5.3
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9ADX4.0.apo,1145907.29,-5.9
