Ligand-Name,Target-Name,Binding-Score,InterfE
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A1Y2D8.0.apo,129528.33,-5.5
phenol_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,A1Y2D8.0.apo,131279.14,-4.3
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A1Y2D8.0.apo,131956.16,-5.9
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A1Y2D8.0.apo,132808.08,-6.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A1Y2D8.0.apo,133320.07,-4.7
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A1Y2D8.0.apo,139090.07,-5.8
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A1Y2D8.0.apo,139190.66,-5.8
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A1Y2D8.0.apo,139338.4,-5.4
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A1Y2D8.0.apo,140890.71,-4.7
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A1Y2D8.0.apo,141637.44,-8.3
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A1Y2D8.0.apo,146806.27,-4.1
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A1Y2D8.0.apo,148087.86,-6.3
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A1Y2D8.0.apo,151687.33,-6.4
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A1Y2D8.0.apo,155243.21,-4.1
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A1Y2D8.0.apo,157310.05,-7.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A1Y2D8.0.apo,165068.35,-5.0
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A1Y2D8.0.apo,167576.58,-5.2
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A1Y2D8.0.apo,174540.73,-7.5
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A1Y2D8.0.apo,175599.77,-4.4
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A1Y2D8.0.apo,178634.3,-5.9
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A1Y2D8.0.apo,181197.25,-6.0
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A1Y2D8.0.apo,187357.84,-6.4
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A1Y2D8.0.apo,189843.72,-6.1
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A1Y2D8.0.apo,201959.95,-5.6
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A1Y2D8.0.apo,203136.24,-4.9
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A1Y2D8.0.apo,203916.03,-5.7
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A1Y2D8.0.apo,207944.78,-6.3
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A1Y2D8.0.apo,212681.07,-5.3
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A1Y2D8.0.apo,223629.39,-5.6
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A1Y2D8.0.apo,237777.77,-3.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A1Y2D8.0.apo,249480.13,-5.6
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A1Y2D8.0.apo,254103.89,-4.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A1Y2D8.0.apo,300972.26,-8.3
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A1Y2D8.0.apo,319665.54,-5.2
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A1Y2D8.0.apo,321501.83,-7.3
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A1Y2D8.0.apo,336361.52,-5.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A1Y2D8.0.apo,340288.18,-5.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A1Y2D8.0.apo,420223.37,-8.1
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A1Y2D8.0.apo,430021.02,-6.1
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A1Y2D8.0.apo,563806.88,-5.3
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A1Y2D8.0.apo,797862.08,-5.7
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A1Y2D8.0.apo,1047415.37,-5.1
