Ligand-Name,Target-Name,Binding-Score,InterfE
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A3S7XB61.0.apo,154385.57,-6.2
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A3S7XB61.0.apo,156763.76,-5.8
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A3S7XB61.0.apo,162068.18,-4.5
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A3S7XB61.0.apo,167939.24,-4.6
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A3S7XB61.0.apo,169826.76,-5.4
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A3S7XB61.0.apo,170761.9,-3.7
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A3S7XB61.0.apo,171265.81,-9.0
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A3S7XB61.0.apo,173997.51,-3.8
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A3S7XB61.0.apo,174254.57,-4.0
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A3S7XB61.0.apo,175226.79,-5.9
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A3S7XB61.0.apo,175530.26,-5.1
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A3S7XB61.0.apo,179117.91,-6.5
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3S7XB61.0.apo,193162.9,-4.9
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A3S7XB61.0.apo,193219.36,-4.8
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A3S7XB61.0.apo,196282.33,-5.7
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A3S7XB61.0.apo,198120.37,-4.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A3S7XB61.0.apo,209390.27,-5.4
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A3S7XB61.0.apo,209515.1,-7.0
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A3S7XB61.0.apo,210194.27,-4.2
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A3S7XB61.0.apo,215177.99,-6.2
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A3S7XB61.0.apo,222850.33,-6.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3S7XB61.0.apo,234450.39,-4.3
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3S7XB61.0.apo,237737.99,-6.0
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3S7XB61.0.apo,246681.21,-5.0
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3S7XB61.0.apo,263884.86,-5.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3S7XB61.0.apo,265454.33,-5.2
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3S7XB61.0.apo,268332.17,-4.9
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3S7XB61.0.apo,272329.67,-4.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3S7XB61.0.apo,273136.31,-3.9
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A3S7XB61.0.apo,280524.32,-6.1
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3S7XB61.0.apo,310614.17,-5.0
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3S7XB61.0.apo,316974.43,-4.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3S7XB61.0.apo,338938.76,-4.6
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3S7XB61.0.apo,344288.59,-8.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3S7XB61.0.apo,352954.55,-5.7
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3S7XB61.0.apo,358836.61,-6.6
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A3S7XB61.0.apo,365427.09,-5.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3S7XB61.0.apo,398668.52,-6.1
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3S7XB61.0.apo,507472.44,-8.6
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3S7XB61.0.apo,619583.19,-6.5
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3S7XB61.0.apo,791773.17,-5.5
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A3S7XB61.0.apo,1229352.37,-5.1
