Ligand-Name,Target-Name,Binding-Score,InterfE
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A640KXA1.0.apo,165182.04,-6.1
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A640KXA1.0.apo,166860.39,-7.0
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A640KXA1.0.apo,171265.2,-6.9
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A640KXA1.0.apo,171845.99,-5.1
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A640KXA1.0.apo,172817.35,-4.6
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A640KXA1.0.apo,174686.54,-4.3
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A640KXA1.0.apo,182385.39,-5.1
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A640KXA1.0.apo,184087.21,-5.0
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A640KXA1.0.apo,187759.18,-6.3
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A640KXA1.0.apo,193634.33,-7.6
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A640KXA1.0.apo,197109.69,-5.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A640KXA1.0.apo,202004.81,-6.9
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A640KXA1.0.apo,204821.02,-6.3
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A640KXA1.0.apo,207701.95,-5.0
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A640KXA1.0.apo,212792.86,-7.4
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A640KXA1.0.apo,213098.75,-5.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A640KXA1.0.apo,220943.2,-5.6
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A640KXA1.0.apo,221560.21,-6.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A640KXA1.0.apo,228188.41,-6.5
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A640KXA1.0.apo,229153.16,-4.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A640KXA1.0.apo,237812.13,-4.7
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A640KXA1.0.apo,238598.57,-4.8
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A640KXA1.0.apo,242058.09,-4.9
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A640KXA1.0.apo,246840.46,-6.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A640KXA1.0.apo,255408.16,-5.1
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A640KXA1.0.apo,277684.94,-4.0
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A640KXA1.0.apo,278116.12,-4.8
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A640KXA1.0.apo,286263.18,-5.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A640KXA1.0.apo,286299.35,-6.1
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A640KXA1.0.apo,300849.69,-5.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A640KXA1.0.apo,311049.15,-4.7
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A640KXA1.0.apo,318094.25,-5.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A640KXA1.0.apo,339718.65,-8.0
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A640KXA1.0.apo,340593.92,-5.4
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A640KXA1.0.apo,409075.44,-6.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A640KXA1.0.apo,419229.85,-5.7
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A640KXA1.0.apo,436271.45,-6.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A640KXA1.0.apo,543203.34,-7.6
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A640KXA1.0.apo,571107.64,-5.2
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A640KXA1.0.apo,625891.77,-6.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A640KXA1.0.apo,865615.98,-5.3
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A640KXA1.0.apo,1317973.92,-5.8
