Ligand-Name,Target-Name,Binding-Score,InterfE
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AFM3.0.apo,135566.96,-3.2
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,E9AFM3.0.apo,136531.12,-3.6
carbon_dioxide_CURLTUGMZLYLDI-UHFFFAOYSA-N,E9AFM3.0.apo,137612.11,-2.0
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,E9AFM3.0.apo,138985.23,-7.9
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9AFM3.0.apo,139633.21,-4.9
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9AFM3.0.apo,143310.24,-4.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AFM3.0.apo,147502.54,-4.8
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9AFM3.0.apo,150821.11,-2.9
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9AFM3.0.apo,152377.81,-6.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AFM3.0.apo,152563.44,-4.4
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AFM3.0.apo,163080.1,-4.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AFM3.0.apo,163232.0,-4.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AFM3.0.apo,166648.1,-4.7
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AFM3.0.apo,170191.07,-5.2
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AFM3.0.apo,173496.35,-5.5
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AFM3.0.apo,183759.34,-4.8
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AFM3.0.apo,186025.66,-4.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AFM3.0.apo,187012.49,-5.1
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AFM3.0.apo,193611.45,-4.5
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AFM3.0.apo,194235.68,-5.9
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AFM3.0.apo,197851.28,-4.4
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AFM3.0.apo,199837.98,-3.4
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AFM3.0.apo,199978.23,-4.3
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AFM3.0.apo,225954.57,-4.9
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AFM3.0.apo,229483.41,-4.8
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AFM3.0.apo,235290.55,-3.8
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AFM3.0.apo,243774.5,-4.4
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AFM3.0.apo,245234.17,-4.1
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9AFM3.0.apo,250503.72,-5.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AFM3.0.apo,260645.62,-4.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AFM3.0.apo,269761.65,-3.6
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AFM3.0.apo,284306.45,-5.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AFM3.0.apo,285857.1,-5.7
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AFM3.0.apo,311036.43,-4.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AFM3.0.apo,313671.38,-6.4
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AFM3.0.apo,347776.25,-7.3
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AFM3.0.apo,351074.21,-4.9
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AFM3.0.apo,392532.56,-7.0
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AFM3.0.apo,504328.19,-5.0
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AFM3.0.apo,519643.81,-5.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AFM3.0.apo,743324.87,-4.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AFM3.0.apo,1086206.32,-4.8
