Ligand-Name,Target-Name,Binding-Score,InterfE
ertugliflozin_MCIACXAZCBVDEE-CUUWFGFTSA-N,A0A3P3ZIH2.0.apo,2558.75,
raloxifene_GZUITABIAKMVPG-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2569.49,
fipexide_BFUJHVVEMMWLHC-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2574.49,
benzomethamine_XCEPXSCPQIRLCL-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2577.48,
haletazole_TXOKWXJQVFUUDD-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2578.53,
bupivacaine_LEBVLXFERQHONN-MRXNPFEDSA-N,A0A3P3ZIH2.0.apo,2578.86,
dofetilide_IXTMWRCNAAVVAI-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2581.86,
scarlet_red_RCTGMCJBQGBLKT-PAMTUDGESA-N,A0A3P3ZIH2.0.apo,2588.03,
rhodoquine_WIPRQKODGRKUEW-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2589.62,
empagliflozin_OBWASQILIWPZMG-QZMOQZSNSA-N,A0A3P3ZIH2.0.apo,2589.83,
limaprost_OJZYRQPMEIEQFC-UAWLTFRCSA-N,A0A3P3ZIH2.0.apo,2591.86,
clotrimazole_VNFPBHJOKIVQEB-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2594.16,
fenalcomine_DOBLSWXRNYSVDC-OXJNMPFZSA-N,A0A3P3ZIH2.0.apo,2596.07,
nicametate_JVWOCHRRAWHKLT-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2598.07,
triacetin_URAYPUMNDPQOKB-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2598.48,
sultiame_HMHVCUVYZFYAJI-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2600.37,
etersalate_PXBFSRVXEKCBFP-UHFFFAOYSA-N,A0A3P3ZIH2.0.apo,2605.14,
alimemazine_ZZHLYYDVIOPZBE-AWEZNQCLSA-N,A0A3P3ZIH2.0.apo,2606.48,
