Ligand-Name,Target-Name,Binding-Score,InterfE
tetraethylphthalamide_OPTBBAGXQYOFTL-UHFFFAOYSA-N,A4I7H1.0.apo,127312.83,-7.0
allantoin_POJWUDADGALRAB-SFOWXEAESA-N,A4I7H1.0.apo,131825.92,-6.4
dexfosfoserine_BZQFBWGGLXLEPQ-REOHCLBHSA-N,A4I7H1.0.apo,134422.72,-5.0
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A4I7H1.0.apo,134470.39,-5.8
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,A4I7H1.0.apo,136546.55,-4.3
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A4I7H1.0.apo,138336.86,-6.1
chlorprothixene_WSPOMRSOLSGNFJ-AUWJEWJLSA-N,A4I7H1.0.apo,138470.95,-9.4
ricinoleic_acid_WBHHMMIMDMUBKC-QJWNTBNXSA-N,A4I7H1.0.apo,140067.01,-7.3
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A4I7H1.0.apo,140620.56,-6.7
avobenzone_XNEFYCZVKIDDMS-UHFFFAOYSA-N,A4I7H1.0.apo,143334.52,-9.9
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A4I7H1.0.apo,143450.31,-8.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A4I7H1.0.apo,143462.28,-5.9
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A4I7H1.0.apo,144386.51,-5.8
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,A4I7H1.0.apo,144504.81,-9.3
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A4I7H1.0.apo,146095.3,-8.5
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,A4I7H1.0.apo,146413.6,-9.7
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A4I7H1.0.apo,151386.7,-6.6
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A4I7H1.0.apo,156734.09,-4.9
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A4I7H1.0.apo,161160.33,-7.0
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A4I7H1.0.apo,167092.8,-6.6
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A4I7H1.0.apo,171446.14,-5.3
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A4I7H1.0.apo,172626.92,-4.5
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A4I7H1.0.apo,177017.76,-6.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A4I7H1.0.apo,184469.41,-5.4
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A4I7H1.0.apo,186522.75,-10.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A4I7H1.0.apo,194432.54,-6.0
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A4I7H1.0.apo,195156.7,-8.8
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A4I7H1.0.apo,200246.27,-8.5
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A4I7H1.0.apo,201426.54,-7.8
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A4I7H1.0.apo,204658.3,-4.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A4I7H1.0.apo,226531.61,-6.1
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A4I7H1.0.apo,228965.36,-6.8
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A4I7H1.0.apo,236914.3,-7.0
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A4I7H1.0.apo,269503.53,-6.0
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A4I7H1.0.apo,301594.87,-7.0
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A4I7H1.0.apo,301604.87,-6.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A4I7H1.0.apo,325947.6,-8.3
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A4I7H1.0.apo,359254.02,-5.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A4I7H1.0.apo,421985.51,-7.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A4I7H1.0.apo,443126.06,-10.4
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A4I7H1.0.apo,555667.78,-6.2
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4I7H1.0.apo,834261.74,-5.8
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A4I7H1.0.apo,1039226.1,-5.9
