Ligand-Name,Target-Name,Binding-Score,InterfE
tetraethylphthalamide_OPTBBAGXQYOFTL-UHFFFAOYSA-N,A0A3P3Z765.0.apo,321779.3,-5.7
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3P3Z765.0.apo,325404.53,-5.4
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A3P3Z765.0.apo,325789.96,-6.5
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,A0A3P3Z765.0.apo,325840.36,-3.9
chlorprothixene_WSPOMRSOLSGNFJ-AUWJEWJLSA-N,A0A3P3Z765.0.apo,326959.01,-6.8
phenol_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,A0A3P3Z765.0.apo,328948.06,-4.6
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A3P3Z765.0.apo,330051.42,-5.1
sulfapyridine_GECHUMIMRBOMGK-UHFFFAOYSA-N,A0A3P3Z765.0.apo,331001.43,-6.6
fludarabine_phosphate_GIUYCYHIANZCFB-FJFJXFQQSA-N,A0A3P3Z765.0.apo,336542.19,-8.0
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A3P3Z765.0.apo,338913.13,-6.7
propanol_BDERNNFJNOPAEC-UHFFFAOYSA-N,A0A3P3Z765.0.apo,340365.47,-3.0
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A3P3Z765.0.apo,340737.23,-5.6
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A3P3Z765.0.apo,341748.65,-4.9
fosfosal_FFKUDWZICMJVPA-UHFFFAOYSA-N,A0A3P3Z765.0.apo,343671.88,-6.5
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A0A3P3Z765.0.apo,350115.81,-6.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3P3Z765.0.apo,359617.66,-5.5
triclosan_XEFQLINVKFYRCS-UHFFFAOYSA-N,A0A3P3Z765.0.apo,362202.97,-6.9
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A3P3Z765.0.apo,365886.24,-5.1
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,A0A3P3Z765.0.apo,369528.25,-7.1
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A3P3Z765.0.apo,378681.71,-3.6
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3P3Z765.0.apo,384051.89,-4.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A3P3Z765.0.apo,384633.79,-5.5
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,A0A3P3Z765.0.apo,385739.1,-6.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A3P3Z765.0.apo,387816.12,-6.9
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A3P3Z765.0.apo,390026.02,-6.0
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3P3Z765.0.apo,395044.59,-8.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3P3Z765.0.apo,414301.38,-5.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3P3Z765.0.apo,418222.53,-5.6
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A3P3Z765.0.apo,427703.6,-7.2
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3P3Z765.0.apo,429010.54,-5.5
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3P3Z765.0.apo,440280.44,-4.8
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3P3Z765.0.apo,440727.89,-4.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3P3Z765.0.apo,454330.51,-4.7
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A3P3Z765.0.apo,479807.24,-8.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3P3Z765.0.apo,481497.22,-3.9
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3P3Z765.0.apo,502202.03,-5.4
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A3P3Z765.0.apo,531238.56,-6.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3P3Z765.0.apo,535946.75,-5.6
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3P3Z765.0.apo,547236.79,-4.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3P3Z765.0.apo,710372.35,-5.7
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3P3Z765.0.apo,843923.0,-7.7
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3P3Z765.0.apo,944712.31,-6.0
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3P3Z765.0.apo,982704.19,-5.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3P3Z765.0.apo,993516.53,-8.0
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A3P3Z765.0.apo,1458554.76,-5.7
