Ligand-Name,Target-Name,Binding-Score,InterfE
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,G0WK32.0.apo,137523.75,-7.3
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,G0WK32.0.apo,137540.01,-3.9
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,G0WK32.0.apo,137825.83,-5.6
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,G0WK32.0.apo,138750.36,-5.7
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,G0WK32.0.apo,141125.84,-7.5
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,G0WK32.0.apo,148221.61,-4.9
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,G0WK32.0.apo,151565.57,-3.7
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,G0WK32.0.apo,157844.25,-5.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,G0WK32.0.apo,159808.03,-5.4
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,G0WK32.0.apo,161271.75,-5.5
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,G0WK32.0.apo,163574.23,-5.8
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,G0WK32.0.apo,164630.17,-4.6
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,G0WK32.0.apo,172891.78,-5.0
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,G0WK32.0.apo,180889.56,-6.1
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,G0WK32.0.apo,182161.89,-4.6
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,G0WK32.0.apo,188320.67,-3.9
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,G0WK32.0.apo,201080.83,-4.9
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,G0WK32.0.apo,204217.1,-5.1
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,G0WK32.0.apo,204703.78,-5.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,G0WK32.0.apo,215195.21,-4.5
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,G0WK32.0.apo,244395.41,-7.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,G0WK32.0.apo,248971.47,-5.7
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,G0WK32.0.apo,252902.25,-4.5
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,G0WK32.0.apo,255827.03,-5.9
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,G0WK32.0.apo,260583.1,-5.2
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,G0WK32.0.apo,266492.55,-4.8
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,G0WK32.0.apo,275734.2,-7.4
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,G0WK32.0.apo,288811.54,-6.3
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,G0WK32.0.apo,293330.55,-5.8
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,G0WK32.0.apo,294951.3,-5.9
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,G0WK32.0.apo,307639.51,-4.8
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,G0WK32.0.apo,310541.36,-8.8
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,G0WK32.0.apo,314185.21,-4.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,G0WK32.0.apo,326523.36,-4.8
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,G0WK32.0.apo,370435.68,-4.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,G0WK32.0.apo,376183.76,-6.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,G0WK32.0.apo,394053.5,-3.9
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,G0WK32.0.apo,400033.95,-8.1
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,G0WK32.0.apo,449358.5,-6.4
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,G0WK32.0.apo,467475.12,-6.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,G0WK32.0.apo,585447.11,-5.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,G0WK32.0.apo,1065925.47,-5.8
