Ligand-Name,Target-Name,Binding-Score,InterfE
pyrazinamide_IPEHBUMCGVEMRF-UHFFFAOYSA-N,D0VX00.0.apo,194354.44,-5.5
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,D0VX00.0.apo,194490.56,-6.0
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,D0VX00.0.apo,197902.33,-7.2
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,D0VX00.0.apo,199304.47,-6.5
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,D0VX00.0.apo,199594.11,-5.4
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,D0VX00.0.apo,201373.5,-6.4
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,D0VX00.0.apo,202458.67,-8.4
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,D0VX00.0.apo,205586.46,-4.8
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,D0VX00.0.apo,205732.85,-6.2
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,D0VX00.0.apo,208627.99,-6.0
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,D0VX00.0.apo,211071.23,-5.2
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,D0VX00.0.apo,214744.08,-4.7
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,D0VX00.0.apo,215544.19,-6.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,D0VX00.0.apo,230173.64,-4.6
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,D0VX00.0.apo,233563.44,-7.1
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,D0VX00.0.apo,235369.6,-5.6
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,D0VX00.0.apo,235653.62,-7.3
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,D0VX00.0.apo,237211.15,-5.7
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,D0VX00.0.apo,237250.74,-5.9
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,D0VX00.0.apo,237433.09,-4.1
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,D0VX00.0.apo,240586.62,-5.3
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,D0VX00.0.apo,250703.37,-9.2
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,D0VX00.0.apo,255481.11,-5.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,D0VX00.0.apo,257408.79,-7.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,D0VX00.0.apo,257540.69,-5.9
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,D0VX00.0.apo,284794.49,-5.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,D0VX00.0.apo,285672.22,-7.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,D0VX00.0.apo,299155.87,-7.9
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,D0VX00.0.apo,302065.93,-5.7
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,D0VX00.0.apo,305322.88,-6.3
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,D0VX00.0.apo,338331.89,-4.0
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,D0VX00.0.apo,343367.19,-4.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,D0VX00.0.apo,370012.22,-9.8
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,D0VX00.0.apo,391997.42,-5.6
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,D0VX00.0.apo,438428.76,-5.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,D0VX00.0.apo,459177.92,-6.0
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,D0VX00.0.apo,459797.85,-5.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,D0VX00.0.apo,512999.83,-8.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,D0VX00.0.apo,581056.93,-8.8
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,D0VX00.0.apo,693995.09,-6.7
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,D0VX00.0.apo,992977.41,-5.8
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,D0VX00.0.apo,1295431.16,-5.7
