Ligand-Name,Target-Name,Binding-Score,InterfE
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9ADE1.0.apo,135566.96,
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,E9ADE1.0.apo,136531.12,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9ADE1.0.apo,136875.5,
carbon_dioxide_CURLTUGMZLYLDI-UHFFFAOYSA-N,E9ADE1.0.apo,137612.11,
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,E9ADE1.0.apo,138985.23,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9ADE1.0.apo,139633.21,
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9ADE1.0.apo,143310.24,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9ADE1.0.apo,144134.55,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9ADE1.0.apo,147502.54,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9ADE1.0.apo,150821.11,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9ADE1.0.apo,152377.81,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9ADE1.0.apo,152563.44,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9ADE1.0.apo,163080.1,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9ADE1.0.apo,163232.0,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9ADE1.0.apo,166648.1,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9ADE1.0.apo,170191.07,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9ADE1.0.apo,173496.35,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9ADE1.0.apo,183759.34,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9ADE1.0.apo,186025.66,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9ADE1.0.apo,187012.49,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9ADE1.0.apo,193611.45,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9ADE1.0.apo,194235.68,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9ADE1.0.apo,197851.28,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9ADE1.0.apo,199837.98,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9ADE1.0.apo,199978.23,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9ADE1.0.apo,225123.14,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9ADE1.0.apo,225954.57,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9ADE1.0.apo,229483.41,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9ADE1.0.apo,235290.55,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9ADE1.0.apo,243774.5,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9ADE1.0.apo,245234.17,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9ADE1.0.apo,250503.72,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9ADE1.0.apo,260645.62,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9ADE1.0.apo,269761.65,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9ADE1.0.apo,274599.5,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9ADE1.0.apo,284306.45,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9ADE1.0.apo,285857.1,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9ADE1.0.apo,311036.43,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9ADE1.0.apo,313671.38,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9ADE1.0.apo,317403.11,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9ADE1.0.apo,338935.58,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9ADE1.0.apo,347776.25,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9ADE1.0.apo,351074.21,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9ADE1.0.apo,392532.56,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9ADE1.0.apo,416338.89,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9ADE1.0.apo,446857.48,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9ADE1.0.apo,504328.19,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9ADE1.0.apo,519643.81,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9ADE1.0.apo,743324.87,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9ADE1.0.apo,1086206.32,
