Ligand-Name,Target-Name,Binding-Score,InterfE
allantoin_POJWUDADGALRAB-SFOWXEAESA-N,Q25318.0.apo,103448.38,-5.7
triclofos_YYQRGCZGSFRBAM-UHFFFAOYSA-N,Q25318.0.apo,103689.48,-4.6
avobenzone_XNEFYCZVKIDDMS-UHFFFAOYSA-N,Q25318.0.apo,104335.73,-7.1
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,Q25318.0.apo,104590.59,-5.7
metrifonate_NFACJZMKEDPNKN-GSVOUGTGSA-N,Q25318.0.apo,105152.98,-4.2
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q25318.0.apo,105963.27,-5.1
clobenztropine_OCAXFDULERPAJM-BQJUDKOJSA-N,Q25318.0.apo,106978.52,-6.9
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,Q25318.0.apo,107698.33,-4.4
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,Q25318.0.apo,110693.86,-5.0
homonicotinic_acid_WGNUNYPERJMVRM-UHFFFAOYSA-N,Q25318.0.apo,110849.21,-5.1
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,Q25318.0.apo,114238.4,-5.0
linsidomine_FKDHHVKWGRFRTG-VOTSOKGWSA-N,Q25318.0.apo,114891.94,-6.0
dexfosfoserine_BZQFBWGGLXLEPQ-REOHCLBHSA-N,Q25318.0.apo,114893.88,-4.9
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,Q25318.0.apo,115774.48,-6.7
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,Q25318.0.apo,119469.62,-5.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,Q25318.0.apo,128022.62,-6.7
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,Q25318.0.apo,128329.6,-4.2
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,Q25318.0.apo,129756.82,-7.6
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,Q25318.0.apo,131275.04,-6.3
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,Q25318.0.apo,133437.68,-7.1
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q25318.0.apo,134680.72,-7.1
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q25318.0.apo,135780.89,-4.0
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q25318.0.apo,137041.29,-4.8
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q25318.0.apo,138318.94,-3.6
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q25318.0.apo,142503.46,-3.9
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q25318.0.apo,149630.32,-5.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q25318.0.apo,157429.82,-5.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q25318.0.apo,164573.25,-5.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q25318.0.apo,167159.67,-4.6
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q25318.0.apo,180372.95,-5.7
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q25318.0.apo,180721.43,-5.9
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q25318.0.apo,194640.83,-5.9
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q25318.0.apo,218575.35,-5.5
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q25318.0.apo,252953.15,-4.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q25318.0.apo,261313.14,-5.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q25318.0.apo,296043.44,-6.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q25318.0.apo,299415.19,-7.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q25318.0.apo,322646.81,-8.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q25318.0.apo,443405.25,-6.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q25318.0.apo,724779.83,-5.4
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q25318.0.apo,812214.96,-5.1
