Ligand-Name,Target-Name,Binding-Score,InterfE
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AJZ0.0.apo,160980.04,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9AJZ0.0.apo,163641.32,
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,E9AJZ0.0.apo,172264.46,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AJZ0.0.apo,174360.49,
tilbroquinol_JMOVFFLYGIQXMM-UHFFFAOYSA-N,E9AJZ0.0.apo,174850.29,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AJZ0.0.apo,183598.85,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,E9AJZ0.0.apo,187867.29,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9AJZ0.0.apo,192413.86,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AJZ0.0.apo,194534.63,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9AJZ0.0.apo,199504.79,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AJZ0.0.apo,200790.65,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AJZ0.0.apo,204815.21,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AJZ0.0.apo,208467.97,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AJZ0.0.apo,211706.37,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9AJZ0.0.apo,214710.89,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AJZ0.0.apo,219671.98,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9AJZ0.0.apo,219806.39,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AJZ0.0.apo,232834.49,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9AJZ0.0.apo,234287.72,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AJZ0.0.apo,234609.49,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AJZ0.0.apo,243449.69,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AJZ0.0.apo,243512.48,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AJZ0.0.apo,248346.29,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AJZ0.0.apo,248884.89,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AJZ0.0.apo,253069.38,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AJZ0.0.apo,256986.89,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AJZ0.0.apo,258625.99,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9AJZ0.0.apo,266334.79,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AJZ0.0.apo,276905.55,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AJZ0.0.apo,283951.0,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9AJZ0.0.apo,284932.96,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AJZ0.0.apo,285035.54,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9AJZ0.0.apo,288907.25,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AJZ0.0.apo,294667.68,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AJZ0.0.apo,303952.37,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AJZ0.0.apo,316067.75,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AJZ0.0.apo,321548.92,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AJZ0.0.apo,328950.27,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AJZ0.0.apo,351093.07,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9AJZ0.0.apo,356908.6,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AJZ0.0.apo,359822.55,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AJZ0.0.apo,361451.17,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AJZ0.0.apo,371519.22,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9AJZ0.0.apo,381887.97,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AJZ0.0.apo,462535.75,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AJZ0.0.apo,491861.37,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AJZ0.0.apo,527098.89,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AJZ0.0.apo,587361.59,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AJZ0.0.apo,744748.17,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AJZ0.0.apo,1226902.61,
