Ligand-Name,Target-Name,Binding-Score,InterfE
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,D0VWT2.0.apo,170509.21,-6.6
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,D0VWT2.0.apo,172047.14,-5.5
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,D0VWT2.0.apo,174516.18,-5.4
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,D0VWT2.0.apo,180844.96,-4.2
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,D0VWT2.0.apo,182711.24,-5.4
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,D0VWT2.0.apo,188745.93,-6.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,D0VWT2.0.apo,188798.35,-5.5
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,D0VWT2.0.apo,189249.46,-5.1
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,D0VWT2.0.apo,196138.15,-6.5
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,D0VWT2.0.apo,197325.75,-4.2
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,D0VWT2.0.apo,197665.54,-8.2
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,D0VWT2.0.apo,200130.89,-7.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,D0VWT2.0.apo,200679.06,-5.2
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,D0VWT2.0.apo,201882.47,-6.8
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,D0VWT2.0.apo,202673.68,-6.0
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,D0VWT2.0.apo,204936.86,-4.7
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,D0VWT2.0.apo,209880.86,-5.8
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,D0VWT2.0.apo,220668.71,-6.0
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,D0VWT2.0.apo,223957.96,-5.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,D0VWT2.0.apo,225390.99,-6.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,D0VWT2.0.apo,232003.92,-5.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,D0VWT2.0.apo,239849.79,-7.8
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,D0VWT2.0.apo,245106.71,-6.6
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,D0VWT2.0.apo,254376.43,-5.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,D0VWT2.0.apo,258539.96,-7.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,D0VWT2.0.apo,262813.29,-4.8
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,D0VWT2.0.apo,263628.76,-6.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,D0VWT2.0.apo,264572.37,-4.4
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,D0VWT2.0.apo,265344.42,-4.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,D0VWT2.0.apo,267632.54,-7.0
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,D0VWT2.0.apo,284530.11,-5.1
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,D0VWT2.0.apo,293004.84,-6.1
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,D0VWT2.0.apo,297217.27,-5.0
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,D0VWT2.0.apo,402803.02,-6.5
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,D0VWT2.0.apo,407882.91,-6.7
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,D0VWT2.0.apo,410851.82,-8.8
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,D0VWT2.0.apo,447076.27,-5.1
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,D0VWT2.0.apo,485781.47,-5.1
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,D0VWT2.0.apo,576594.64,-7.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,D0VWT2.0.apo,650626.68,-6.9
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,D0VWT2.0.apo,841256.39,-6.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,D0VWT2.0.apo,1258129.63,-6.9
