Ligand-Name,Target-Name,Binding-Score,InterfE
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A3S5H833.0.apo,248875.36,-6.5
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A3S5H833.0.apo,252294.51,-4.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A3S5H833.0.apo,253019.12,-6.7
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A3S5H833.0.apo,253911.15,-6.0
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A3S5H833.0.apo,256877.62,-6.3
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,A0A3S5H833.0.apo,263029.29,-5.6
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A3S5H833.0.apo,264164.3,-5.1
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A3S5H833.0.apo,264619.16,-6.1
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A3S5H833.0.apo,265872.65,-4.7
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A3S5H833.0.apo,268790.64,-5.0
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A3S5H833.0.apo,269718.46,-7.7
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A3S5H833.0.apo,270308.94,-4.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A3S5H833.0.apo,272826.09,-4.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A3S5H833.0.apo,280559.28,-5.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A3S5H833.0.apo,283918.4,-5.3
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A3S5H833.0.apo,293812.49,-3.7
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A3S5H833.0.apo,297091.3,-5.7
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A3S5H833.0.apo,302673.31,-6.6
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A3S5H833.0.apo,304959.09,-6.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3S5H833.0.apo,306807.99,-4.6
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A3S5H833.0.apo,325866.42,-5.4
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A3S5H833.0.apo,332527.47,-6.0
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3S5H833.0.apo,345319.77,-6.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3S5H833.0.apo,369215.27,-6.1
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3S5H833.0.apo,378272.71,-5.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A3S5H833.0.apo,379052.12,-4.8
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3S5H833.0.apo,380795.9,-5.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3S5H833.0.apo,384198.51,-4.2
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3S5H833.0.apo,395618.25,-4.5
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3S5H833.0.apo,397177.87,-5.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3S5H833.0.apo,401708.93,-5.5
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A3S5H833.0.apo,405696.15,-5.4
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3S5H833.0.apo,414265.1,-5.0
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3S5H833.0.apo,415812.73,-7.4
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A3S5H833.0.apo,427755.36,-5.6
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3S5H833.0.apo,432266.61,-6.4
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3S5H833.0.apo,503650.09,-5.3
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3S5H833.0.apo,513179.51,-6.2
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3S5H833.0.apo,562395.2,-8.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3S5H833.0.apo,663001.36,-4.7
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3S5H833.0.apo,782394.78,-8.0
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3S5H833.0.apo,878581.81,-5.2
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3S5H833.0.apo,1042375.97,-6.2
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A3S5H833.0.apo,1573494.07,-5.1
