Ligand-Name,Target-Name,Binding-Score,InterfE
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,D3G6S4.0.apo,142899.26,-5.3
tilbroquinol_JMOVFFLYGIQXMM-UHFFFAOYSA-N,D3G6S4.0.apo,143853.49,-6.8
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,D3G6S4.0.apo,145314.98,-3.8
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,D3G6S4.0.apo,146372.78,-4.9
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,D3G6S4.0.apo,152216.42,-5.1
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,D3G6S4.0.apo,152758.33,-5.8
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,D3G6S4.0.apo,154774.9,-6.2
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,D3G6S4.0.apo,155083.46,-4.3
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,D3G6S4.0.apo,157401.07,-5.8
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,D3G6S4.0.apo,158328.5,-6.6
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,D3G6S4.0.apo,164057.81,-5.3
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,D3G6S4.0.apo,167465.55,-4.9
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,D3G6S4.0.apo,170512.11,-4.3
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,D3G6S4.0.apo,174276.51,-8.7
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,D3G6S4.0.apo,184497.87,-6.6
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,D3G6S4.0.apo,184920.71,-4.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,D3G6S4.0.apo,204318.73,-5.8
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,D3G6S4.0.apo,207169.24,-6.3
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,D3G6S4.0.apo,221498.99,-6.0
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,D3G6S4.0.apo,227224.98,-4.8
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,D3G6S4.0.apo,235527.26,-7.3
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,D3G6S4.0.apo,256961.5,-4.6
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,D3G6S4.0.apo,259843.91,-4.4
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,D3G6S4.0.apo,263662.9,-5.2
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,D3G6S4.0.apo,266606.77,-4.9
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,D3G6S4.0.apo,271687.46,-4.0
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,D3G6S4.0.apo,288199.81,-5.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,D3G6S4.0.apo,296356.05,-4.9
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,D3G6S4.0.apo,296873.3,-5.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,D3G6S4.0.apo,298759.06,-5.1
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,D3G6S4.0.apo,316546.56,-6.1
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,D3G6S4.0.apo,321378.7,-7.3
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,D3G6S4.0.apo,324363.1,-5.8
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,D3G6S4.0.apo,338816.89,-5.8
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,D3G6S4.0.apo,346224.47,-8.5
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,D3G6S4.0.apo,351380.5,-4.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,D3G6S4.0.apo,378996.68,-5.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,D3G6S4.0.apo,407144.83,-5.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,D3G6S4.0.apo,428843.24,-4.6
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,D3G6S4.0.apo,480604.0,-6.0
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,D3G6S4.0.apo,504047.48,-7.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,D3G6S4.0.apo,560786.18,-6.3
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,D3G6S4.0.apo,717442.6,-6.2
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,D3G6S4.0.apo,1321139.32,-6.2
