Ligand-Name,Target-Name,Binding-Score,InterfE
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,E9AND7.0.apo,165087.58,-7.5
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,E9AND7.0.apo,165571.62,-7.0
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,E9AND7.0.apo,165811.78,-6.1
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AND7.0.apo,165910.69,-5.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AND7.0.apo,168064.37,-3.9
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AND7.0.apo,170781.63,-4.3
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AND7.0.apo,171109.84,-6.8
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AND7.0.apo,171996.17,-4.0
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,E9AND7.0.apo,173250.78,-4.6
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AND7.0.apo,174795.92,-4.8
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9AND7.0.apo,175153.05,-4.8
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AND7.0.apo,175632.49,-5.5
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AND7.0.apo,180773.63,-5.6
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,E9AND7.0.apo,182600.23,-4.7
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AND7.0.apo,187458.9,-5.4
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,E9AND7.0.apo,188295.79,-6.2
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AND7.0.apo,192399.43,-5.0
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AND7.0.apo,194170.91,-5.6
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9AND7.0.apo,204362.62,-4.0
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9AND7.0.apo,210249.3,-7.2
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9AND7.0.apo,212022.25,-5.2
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AND7.0.apo,215309.07,-5.1
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AND7.0.apo,216922.31,-8.3
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AND7.0.apo,217290.46,-5.6
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AND7.0.apo,222228.29,-4.4
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9AND7.0.apo,225065.56,-6.6
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AND7.0.apo,232322.73,-5.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AND7.0.apo,251956.73,-6.3
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AND7.0.apo,262970.99,-4.8
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AND7.0.apo,264661.68,-5.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AND7.0.apo,265370.9,-4.5
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AND7.0.apo,278948.34,-4.4
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AND7.0.apo,284421.05,-5.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AND7.0.apo,342743.89,-8.6
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AND7.0.apo,347372.09,-5.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AND7.0.apo,366008.28,-5.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AND7.0.apo,423933.37,-5.5
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AND7.0.apo,492579.38,-7.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AND7.0.apo,561628.9,-7.8
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AND7.0.apo,601287.05,-6.0
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AND7.0.apo,859442.27,-5.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AND7.0.apo,1097129.68,-5.6
