Ligand-Name,Target-Name,Binding-Score,InterfE
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5K1V585.0.apo,94302.35,-6.2
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5K1V585.0.apo,95611.47,-5.4
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A5K1V585.0.apo,97823.13,-5.5
trometamol_LENZDBCJOHFCAS-UHFFFAOYSA-N,A0A5K1V585.0.apo,97945.8,-4.3
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A5K1V585.0.apo,98416.71,-7.5
eprozinol_QSRHLIUOSXVKTG-YADHBBJMSA-N,A0A5K1V585.0.apo,98833.34,-7.4
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A5K1V585.0.apo,98882.15,-5.0
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1V585.0.apo,99001.43,-4.9
dexfosfoserine_BZQFBWGGLXLEPQ-REOHCLBHSA-N,A0A5K1V585.0.apo,100071.86,-4.7
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1V585.0.apo,103352.86,-7.4
metrifonate_NFACJZMKEDPNKN-GSVOUGTGSA-N,A0A5K1V585.0.apo,103410.57,-4.2
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A5K1V585.0.apo,103482.35,-5.3
triclofos_YYQRGCZGSFRBAM-UHFFFAOYSA-N,A0A5K1V585.0.apo,103552.85,-4.6
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A5K1V585.0.apo,103988.32,-6.5
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A5K1V585.0.apo,104868.27,-5.6
bendamustine_YTKUWDBFDASYHO-UHFFFAOYSA-N,A0A5K1V585.0.apo,106291.47,-5.9
clobenztropine_OCAXFDULERPAJM-BQJUDKOJSA-N,A0A5K1V585.0.apo,109158.32,-7.9
homonicotinic_acid_WGNUNYPERJMVRM-UHFFFAOYSA-N,A0A5K1V585.0.apo,109624.62,-5.3
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A5K1V585.0.apo,110065.91,-5.9
linsidomine_FKDHHVKWGRFRTG-VOTSOKGWSA-N,A0A5K1V585.0.apo,113474.84,-6.0
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5K1V585.0.apo,115255.36,-3.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1V585.0.apo,115702.46,-5.2
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A5K1V585.0.apo,120921.61,-4.9
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1V585.0.apo,122765.64,-5.4
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,A0A5K1V585.0.apo,123338.83,-5.2
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,A0A5K1V585.0.apo,125615.78,-8.4
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5K1V585.0.apo,134645.16,-4.8
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1V585.0.apo,146651.76,-5.4
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1V585.0.apo,148128.77,-4.4
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5K1V585.0.apo,149229.09,-6.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5K1V585.0.apo,185758.67,-5.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1V585.0.apo,190018.26,-4.9
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5K1V585.0.apo,202196.85,-6.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5K1V585.0.apo,211791.29,-8.1
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1V585.0.apo,268084.61,-5.4
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5K1V585.0.apo,272751.28,-7.4
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A5K1V585.0.apo,303528.76,-6.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1V585.0.apo,330412.35,-8.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5K1V585.0.apo,409503.76,-5.6
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5K1V585.0.apo,590700.15,-5.3
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5K1V585.0.apo,751339.36,-4.9
