Ligand-Name,Target-Name,Binding-Score,InterfE
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AND8.0.apo,156818.81,-4.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AND8.0.apo,158503.07,-4.9
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,E9AND8.0.apo,161054.27,-8.2
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AND8.0.apo,164018.81,-4.7
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9AND8.0.apo,167506.51,-5.3
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AND8.0.apo,167520.29,-5.6
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AND8.0.apo,172256.61,-3.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AND8.0.apo,172320.81,-4.9
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AND8.0.apo,173773.26,-4.7
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,E9AND8.0.apo,173888.92,-4.9
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,E9AND8.0.apo,177172.48,-6.1
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AND8.0.apo,178493.03,-7.6
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9AND8.0.apo,179447.94,-7.2
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,E9AND8.0.apo,182356.19,-5.8
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AND8.0.apo,183726.1,-3.9
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AND8.0.apo,190274.0,-4.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9AND8.0.apo,194071.78,-6.7
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AND8.0.apo,197200.84,-5.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9AND8.0.apo,198720.96,-3.9
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AND8.0.apo,206046.16,-4.8
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AND8.0.apo,211038.37,-5.4
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9AND8.0.apo,216272.61,-5.0
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AND8.0.apo,228957.13,-5.2
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AND8.0.apo,229149.07,-6.9
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AND8.0.apo,233963.71,-4.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AND8.0.apo,243426.25,-5.2
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AND8.0.apo,248627.62,-4.8
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AND8.0.apo,249891.24,-4.7
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AND8.0.apo,252018.99,-6.6
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AND8.0.apo,265075.17,-4.6
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AND8.0.apo,277030.34,-5.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AND8.0.apo,286822.51,-5.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AND8.0.apo,315687.84,-5.2
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AND8.0.apo,318098.84,-5.2
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AND8.0.apo,334788.67,-5.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AND8.0.apo,335827.86,-4.6
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AND8.0.apo,352655.86,-8.0
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AND8.0.apo,366928.28,-5.4
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AND8.0.apo,435551.09,-5.3
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AND8.0.apo,453647.33,-6.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AND8.0.apo,552325.17,-7.7
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AND8.0.apo,682429.46,-5.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AND8.0.apo,842489.54,-5.4
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AND8.0.apo,1187702.89,-5.2
