Ligand-Name,Target-Name,Binding-Score,InterfE
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A3S7WRZ1.0.apo,180993.15,-5.3
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,184356.55,-6.1
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,185019.25,-5.2
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,188200.19,-3.2
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A3S7WRZ1.0.apo,189432.14,-5.4
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,190418.24,-4.1
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A3S7WRZ1.0.apo,191017.42,-5.5
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,191351.5,-4.7
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A3S7WRZ1.0.apo,191620.04,-6.1
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A3S7WRZ1.0.apo,191675.49,-5.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3S7WRZ1.0.apo,193763.72,-4.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A3S7WRZ1.0.apo,201575.16,-4.6
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3S7WRZ1.0.apo,208357.53,-4.7
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,208539.49,-5.8
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,209817.66,-4.1
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,213130.35,-4.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,215531.07,-4.7
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,230345.35,-6.6
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,233026.29,-8.7
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,233182.98,-7.1
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3S7WRZ1.0.apo,238490.78,-4.8
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,252895.29,-4.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A3S7WRZ1.0.apo,253133.28,-5.5
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3S7WRZ1.0.apo,255031.21,-4.5
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,257333.61,-3.7
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A3S7WRZ1.0.apo,259522.42,-5.1
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3S7WRZ1.0.apo,262253.01,-4.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A3S7WRZ1.0.apo,271377.07,-4.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A3S7WRZ1.0.apo,277873.9,-4.6
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3S7WRZ1.0.apo,283454.51,-4.2
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3S7WRZ1.0.apo,283894.69,-4.1
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3S7WRZ1.0.apo,297842.65,-5.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3S7WRZ1.0.apo,342305.93,-7.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3S7WRZ1.0.apo,344799.36,-4.4
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3S7WRZ1.0.apo,370657.24,-4.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3S7WRZ1.0.apo,410400.53,-4.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3S7WRZ1.0.apo,411381.44,-6.3
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,496139.3,-5.4
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3S7WRZ1.0.apo,633244.06,-8.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3S7WRZ1.0.apo,667462.0,-5.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3S7WRZ1.0.apo,931675.3,-4.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A3S7WRZ1.0.apo,1238938.85,-4.7
