Ligand-Name,Target-Name,Binding-Score,InterfE
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,I2APN2.0.apo,244057.19,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,I2APN2.0.apo,247398.56,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,I2APN2.0.apo,253320.69,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,I2APN2.0.apo,257040.48,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,I2APN2.0.apo,261292.56,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,I2APN2.0.apo,264509.9,
clevudine_GBBJCSTXCAQSSJ-XQXXSGGOSA-N,I2APN2.0.apo,266681.14,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,I2APN2.0.apo,266785.46,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,I2APN2.0.apo,267366.45,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,I2APN2.0.apo,267906.09,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,I2APN2.0.apo,271169.53,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,I2APN2.0.apo,272027.37,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,I2APN2.0.apo,280378.87,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,I2APN2.0.apo,284399.79,
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,I2APN2.0.apo,289957.26,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,I2APN2.0.apo,290018.05,
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,I2APN2.0.apo,291289.62,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,I2APN2.0.apo,292930.13,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,I2APN2.0.apo,298898.66,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,I2APN2.0.apo,304471.56,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,I2APN2.0.apo,309415.14,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,I2APN2.0.apo,327148.46,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,I2APN2.0.apo,329528.36,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,I2APN2.0.apo,338971.33,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,I2APN2.0.apo,340523.76,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,I2APN2.0.apo,355847.85,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,I2APN2.0.apo,361080.85,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,I2APN2.0.apo,361126.28,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,I2APN2.0.apo,368693.05,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,I2APN2.0.apo,373700.37,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,I2APN2.0.apo,398018.88,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,I2APN2.0.apo,398656.16,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,I2APN2.0.apo,400641.23,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,I2APN2.0.apo,403421.28,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,I2APN2.0.apo,405413.79,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,I2APN2.0.apo,405835.82,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,I2APN2.0.apo,417097.56,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,I2APN2.0.apo,431754.5,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,I2APN2.0.apo,432904.08,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,I2APN2.0.apo,436067.71,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,I2APN2.0.apo,464464.17,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,I2APN2.0.apo,497990.97,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,I2APN2.0.apo,531961.55,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,I2APN2.0.apo,557845.88,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,I2APN2.0.apo,571786.35,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,I2APN2.0.apo,648561.8,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,I2APN2.0.apo,838568.98,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,I2APN2.0.apo,881572.82,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,I2APN2.0.apo,1027017.07,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,I2APN2.0.apo,1713830.65,
