Ligand-Name,Target-Name,Binding-Score,InterfE
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A4HKT7.0.apo,223264.67,-4.2
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A4HKT7.0.apo,223347.25,-4.4
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A4HKT7.0.apo,223453.25,-5.8
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A4HKT7.0.apo,227797.26,-4.8
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A4HKT7.0.apo,230882.3,-6.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A4HKT7.0.apo,234264.3,-4.1
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A4HKT7.0.apo,235987.68,-5.5
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A4HKT7.0.apo,237313.27,-3.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A4HKT7.0.apo,238134.34,-4.8
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A4HKT7.0.apo,240705.23,-4.9
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A4HKT7.0.apo,250066.16,-4.1
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A4HKT7.0.apo,256272.15,-6.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A4HKT7.0.apo,257226.15,-6.4
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A4HKT7.0.apo,261893.45,-4.9
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A4HKT7.0.apo,265606.2,-5.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A4HKT7.0.apo,267191.35,-3.8
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A4HKT7.0.apo,268945.23,-5.4
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A4HKT7.0.apo,270238.65,-7.2
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A4HKT7.0.apo,272130.54,-5.1
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A4HKT7.0.apo,273444.19,-4.6
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A4HKT7.0.apo,276149.54,-4.6
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A4HKT7.0.apo,276508.66,-4.8
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A4HKT7.0.apo,288599.95,-5.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A4HKT7.0.apo,295198.54,-4.0
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A4HKT7.0.apo,309168.24,-5.3
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A4HKT7.0.apo,319497.96,-5.1
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A4HKT7.0.apo,322244.95,-5.3
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A4HKT7.0.apo,322713.18,-4.6
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A4HKT7.0.apo,334790.95,-3.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A4HKT7.0.apo,343249.48,-4.5
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A4HKT7.0.apo,349026.33,-4.9
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A4HKT7.0.apo,355899.15,-5.0
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A4HKT7.0.apo,365958.76,-7.9
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A4HKT7.0.apo,387273.73,-5.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A4HKT7.0.apo,400065.03,-5.3
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A4HKT7.0.apo,433969.28,-5.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A4HKT7.0.apo,467315.22,-6.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A4HKT7.0.apo,608979.44,-5.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A4HKT7.0.apo,713981.34,-7.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A4HKT7.0.apo,759180.49,-5.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4HKT7.0.apo,952369.2,-5.2
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A4HKT7.0.apo,1448082.52,-5.3
