Ligand-Name,Target-Name,Binding-Score,InterfE
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A0A5K1UM66.0.apo,137523.75,-6.8
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,A0A5K1UM66.0.apo,137540.01,-4.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1UM66.0.apo,137825.83,-5.9
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,A0A5K1UM66.0.apo,138750.36,-4.6
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1UM66.0.apo,141125.84,-7.0
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,A0A5K1UM66.0.apo,148221.61,-5.2
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A5K1UM66.0.apo,151565.57,-3.7
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,A0A5K1UM66.0.apo,157844.25,-5.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5K1UM66.0.apo,159808.03,-5.4
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5K1UM66.0.apo,161271.75,-5.8
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A5K1UM66.0.apo,163574.23,-6.1
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A5K1UM66.0.apo,164630.17,-4.4
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,A0A5K1UM66.0.apo,172891.78,-5.1
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A5K1UM66.0.apo,180889.56,-6.3
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A5K1UM66.0.apo,182161.89,-4.7
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A5K1UM66.0.apo,188320.67,-3.8
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A5K1UM66.0.apo,201080.83,-5.3
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A5K1UM66.0.apo,204217.1,-5.2
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A5K1UM66.0.apo,204703.78,-5.1
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1UM66.0.apo,215195.21,-4.5
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5K1UM66.0.apo,244395.41,-7.5
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A5K1UM66.0.apo,248971.47,-5.7
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A5K1UM66.0.apo,252902.25,-5.4
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A5K1UM66.0.apo,255827.03,-5.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1UM66.0.apo,260583.1,-5.1
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1UM66.0.apo,266492.55,-4.8
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A5K1UM66.0.apo,275734.2,-7.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A5K1UM66.0.apo,288811.54,-6.3
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5K1UM66.0.apo,293330.55,-5.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1UM66.0.apo,294951.3,-6.0
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1UM66.0.apo,307639.51,-4.8
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1UM66.0.apo,310541.36,-7.5
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A5K1UM66.0.apo,314185.21,-4.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1UM66.0.apo,326523.36,-4.5
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A5K1UM66.0.apo,370435.68,-4.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5K1UM66.0.apo,376183.76,-5.9
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A5K1UM66.0.apo,394053.5,-3.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5K1UM66.0.apo,400033.95,-6.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5K1UM66.0.apo,449358.5,-6.5
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5K1UM66.0.apo,467475.12,-6.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5K1UM66.0.apo,585447.11,-5.7
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5K1UM66.0.apo,1065925.47,-5.8
