Ligand-Name,Target-Name,Binding-Score,InterfE
tetraethylphthalamide_OPTBBAGXQYOFTL-UHFFFAOYSA-N,D0AB09.0.apo,127312.83,-6.9
allantoin_POJWUDADGALRAB-SFOWXEAESA-N,D0AB09.0.apo,131825.92,-6.1
dexfosfoserine_BZQFBWGGLXLEPQ-REOHCLBHSA-N,D0AB09.0.apo,134422.72,-5.6
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,D0AB09.0.apo,134470.39,-6.0
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,D0AB09.0.apo,136546.55,-4.3
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,D0AB09.0.apo,138336.86,-5.8
chlorprothixene_WSPOMRSOLSGNFJ-AUWJEWJLSA-N,D0AB09.0.apo,138470.95,-9.3
ricinoleic_acid_WBHHMMIMDMUBKC-QJWNTBNXSA-N,D0AB09.0.apo,140067.01,-6.4
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,D0AB09.0.apo,140620.56,-6.8
avobenzone_XNEFYCZVKIDDMS-UHFFFAOYSA-N,D0AB09.0.apo,143334.52,-10.1
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,D0AB09.0.apo,143450.31,-8.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,D0AB09.0.apo,143462.28,-6.1
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,D0AB09.0.apo,144386.51,-5.8
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,D0AB09.0.apo,144504.81,-8.7
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,D0AB09.0.apo,146095.3,-8.5
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,D0AB09.0.apo,146413.6,-10.0
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,D0AB09.0.apo,151386.7,-6.6
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,D0AB09.0.apo,156734.09,-4.9
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,D0AB09.0.apo,161160.33,-6.8
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,D0AB09.0.apo,167092.8,-6.9
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,D0AB09.0.apo,171446.14,-5.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,D0AB09.0.apo,172626.92,-4.4
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,D0AB09.0.apo,177017.76,-6.6
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,D0AB09.0.apo,184469.41,-5.2
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,D0AB09.0.apo,186522.75,-10.5
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,D0AB09.0.apo,194432.54,-5.9
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,D0AB09.0.apo,195156.7,-8.7
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,D0AB09.0.apo,200246.27,-8.4
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,D0AB09.0.apo,201426.54,-6.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,D0AB09.0.apo,204658.3,-4.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,D0AB09.0.apo,226531.61,-6.0
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,D0AB09.0.apo,228965.36,-6.8
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,D0AB09.0.apo,236914.3,-7.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,D0AB09.0.apo,269503.53,-6.2
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,D0AB09.0.apo,301594.87,-6.0
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,D0AB09.0.apo,301604.87,-6.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,D0AB09.0.apo,325947.6,-10.5
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,D0AB09.0.apo,359254.02,-5.5
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,D0AB09.0.apo,421985.51,-7.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,D0AB09.0.apo,443126.06,-10.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,D0AB09.0.apo,555667.78,-6.2
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,D0AB09.0.apo,834261.74,-5.8
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,D0AB09.0.apo,1039226.1,-6.0
