Ligand-Name,Target-Name,Binding-Score,InterfE
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9B627.0.apo,244416.96,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9B627.0.apo,245528.6,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9B627.0.apo,249710.63,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9B627.0.apo,250615.1,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9B627.0.apo,254327.58,
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,E9B627.0.apo,254980.43,
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,E9B627.0.apo,255329.18,
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,E9B627.0.apo,255886.91,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,E9B627.0.apo,260905.3,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9B627.0.apo,261640.86,
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,E9B627.0.apo,264370.53,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9B627.0.apo,266431.98,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9B627.0.apo,273170.01,
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,E9B627.0.apo,278161.3,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9B627.0.apo,279611.58,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9B627.0.apo,286401.6,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9B627.0.apo,287945.02,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9B627.0.apo,289020.4,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9B627.0.apo,290246.14,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9B627.0.apo,292892.88,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9B627.0.apo,305806.04,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9B627.0.apo,312602.76,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9B627.0.apo,316333.79,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9B627.0.apo,322502.43,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9B627.0.apo,323222.54,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9B627.0.apo,331355.31,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9B627.0.apo,334112.5,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9B627.0.apo,334215.9,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9B627.0.apo,334993.12,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9B627.0.apo,342281.72,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9B627.0.apo,351168.26,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9B627.0.apo,355856.91,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9B627.0.apo,358120.1,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9B627.0.apo,363780.32,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9B627.0.apo,364982.28,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9B627.0.apo,379693.87,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9B627.0.apo,382143.21,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9B627.0.apo,418720.35,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9B627.0.apo,419838.55,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9B627.0.apo,423658.21,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9B627.0.apo,472657.44,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9B627.0.apo,476719.97,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9B627.0.apo,476853.79,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9B627.0.apo,508370.73,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9B627.0.apo,551974.84,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9B627.0.apo,699923.81,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9B627.0.apo,782430.44,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9B627.0.apo,836513.31,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9B627.0.apo,1083040.03,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9B627.0.apo,1520664.81,
