Ligand-Name,Target-Name,Binding-Score,InterfE
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A4H9Q9.0.apo,166830.42,-6.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A4H9Q9.0.apo,167758.97,-6.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A4H9Q9.0.apo,171839.47,-5.9
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A4H9Q9.0.apo,176697.63,-4.6
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A4H9Q9.0.apo,181976.26,-3.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A4H9Q9.0.apo,182064.31,-4.6
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A4H9Q9.0.apo,183116.7,-5.0
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A4H9Q9.0.apo,183760.2,-7.6
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,A4H9Q9.0.apo,183806.7,-7.3
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,A4H9Q9.0.apo,185081.86,-5.6
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A4H9Q9.0.apo,191500.36,-5.1
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A4H9Q9.0.apo,194045.96,-5.2
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A4H9Q9.0.apo,203971.6,-3.9
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A4H9Q9.0.apo,210086.75,-4.4
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A4H9Q9.0.apo,213071.68,-5.7
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A4H9Q9.0.apo,214322.52,-3.0
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A4H9Q9.0.apo,216691.93,-5.8
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A4H9Q9.0.apo,219485.36,-4.5
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A4H9Q9.0.apo,222921.99,-4.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A4H9Q9.0.apo,233762.27,-4.8
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A4H9Q9.0.apo,235056.29,-4.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A4H9Q9.0.apo,252771.78,-4.6
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A4H9Q9.0.apo,257854.37,-5.2
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A4H9Q9.0.apo,264021.16,-7.7
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A4H9Q9.0.apo,266938.06,-6.8
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A4H9Q9.0.apo,273744.87,-3.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A4H9Q9.0.apo,278845.87,-4.6
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A4H9Q9.0.apo,286573.06,-7.4
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A4H9Q9.0.apo,308030.93,-6.1
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A4H9Q9.0.apo,309923.03,-4.7
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A4H9Q9.0.apo,319902.35,-4.7
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A4H9Q9.0.apo,321893.95,-7.1
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A4H9Q9.0.apo,334222.73,-6.1
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A4H9Q9.0.apo,334654.8,-5.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A4H9Q9.0.apo,343939.76,-7.7
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A4H9Q9.0.apo,368933.46,-4.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A4H9Q9.0.apo,409621.61,-6.2
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A4H9Q9.0.apo,411977.59,-5.1
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A4H9Q9.0.apo,411980.59,-6.2
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A4H9Q9.0.apo,448444.03,-5.1
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A4H9Q9.0.apo,576908.52,-7.4
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A4H9Q9.0.apo,662046.96,-5.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4H9Q9.0.apo,809438.69,-7.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A4H9Q9.0.apo,1274211.93,-4.7
