Ligand-Name,Target-Name,Binding-Score,InterfE
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,A4I8P2.0.apo,149234.62,-5.5
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A4I8P2.0.apo,152245.43,-5.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A4I8P2.0.apo,152333.78,-6.4
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A4I8P2.0.apo,152695.6,-5.9
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A4I8P2.0.apo,155007.1,-5.3
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A4I8P2.0.apo,163486.46,-5.6
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A4I8P2.0.apo,164172.34,-5.6
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A4I8P2.0.apo,166019.07,-6.4
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A4I8P2.0.apo,170923.66,-7.0
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A4I8P2.0.apo,171054.82,-7.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A4I8P2.0.apo,171673.99,-7.3
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A4I8P2.0.apo,174719.04,-6.4
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A4I8P2.0.apo,177821.42,-4.0
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A4I8P2.0.apo,178023.6,-5.9
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A4I8P2.0.apo,178844.03,-8.5
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,A4I8P2.0.apo,179489.74,-8.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A4I8P2.0.apo,181782.96,-5.8
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A4I8P2.0.apo,184281.48,-6.5
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A4I8P2.0.apo,196040.31,-7.9
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A4I8P2.0.apo,199617.27,-4.4
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A4I8P2.0.apo,200320.36,-4.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A4I8P2.0.apo,201260.13,-6.7
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A4I8P2.0.apo,204969.37,-6.2
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A4I8P2.0.apo,207159.68,-6.9
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A4I8P2.0.apo,211756.51,-6.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A4I8P2.0.apo,212911.71,-6.1
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A4I8P2.0.apo,214344.3,-5.6
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A4I8P2.0.apo,215349.26,-5.2
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A4I8P2.0.apo,230746.14,-4.0
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A4I8P2.0.apo,265253.39,-6.5
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A4I8P2.0.apo,275362.39,-6.3
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A4I8P2.0.apo,280416.92,-5.0
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A4I8P2.0.apo,295991.51,-7.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A4I8P2.0.apo,299456.9,-6.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A4I8P2.0.apo,305387.48,-6.8
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A4I8P2.0.apo,321014.23,-8.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A4I8P2.0.apo,349227.19,-9.6
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A4I8P2.0.apo,381869.02,-6.5
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A4I8P2.0.apo,536962.22,-8.4
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A4I8P2.0.apo,536990.75,-6.8
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4I8P2.0.apo,770664.25,-6.1
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A4I8P2.0.apo,991312.27,-6.5
