Ligand-Name,Target-Name,Binding-Score,InterfE
DL-Alanine_QNAYBMKLOCPYGJ-REOHCLBHSA-N,A0A515HFU0.0.apo,212838.72,-4.1
propanol_BDERNNFJNOPAEC-UHFFFAOYSA-N,A0A515HFU0.0.apo,216899.85,-3.3
phenol_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,A0A515HFU0.0.apo,218516.71,-5.7
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A515HFU0.0.apo,224583.97,-4.8
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A0A515HFU0.0.apo,224803.7,-7.7
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A515HFU0.0.apo,227946.98,-6.9
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A515HFU0.0.apo,231460.66,-5.9
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A515HFU0.0.apo,232966.33,-8.4
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A515HFU0.0.apo,234976.48,-9.1
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A515HFU0.0.apo,235970.12,-6.5
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A515HFU0.0.apo,243598.82,-5.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A515HFU0.0.apo,248374.25,-4.0
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,A0A515HFU0.0.apo,253170.69,-5.4
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A515HFU0.0.apo,258332.79,-4.8
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A515HFU0.0.apo,261176.18,-7.1
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A515HFU0.0.apo,269198.2,-6.3
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A515HFU0.0.apo,270742.65,-6.2
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A515HFU0.0.apo,277109.2,-4.6
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A515HFU0.0.apo,277787.33,-5.4
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A515HFU0.0.apo,278940.86,-5.5
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A515HFU0.0.apo,286011.43,-4.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A515HFU0.0.apo,301384.0,-5.0
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A515HFU0.0.apo,306558.29,-7.0
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A515HFU0.0.apo,324215.34,-6.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A515HFU0.0.apo,334947.84,-6.0
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A515HFU0.0.apo,359020.78,-4.5
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A515HFU0.0.apo,367583.35,-8.6
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A515HFU0.0.apo,384266.57,-5.4
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A515HFU0.0.apo,393641.85,-5.0
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A515HFU0.0.apo,396314.72,-7.1
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A515HFU0.0.apo,400233.39,-7.0
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A515HFU0.0.apo,409761.8,-4.1
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A515HFU0.0.apo,417841.31,-5.5
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A515HFU0.0.apo,423565.76,-5.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A515HFU0.0.apo,436893.55,-4.0
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A515HFU0.0.apo,472038.62,-5.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A515HFU0.0.apo,527096.62,-7.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A515HFU0.0.apo,537018.94,-8.2
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A515HFU0.0.apo,576780.92,-5.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A515HFU0.0.apo,620531.69,-7.1
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A515HFU0.0.apo,726095.8,-6.3
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A515HFU0.0.apo,956683.89,-5.4
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A515HFU0.0.apo,1300266.13,-5.6
