Ligand-Name,Target-Name,Binding-Score,InterfE
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AI53.0.apo,222256.63,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AI53.0.apo,222356.54,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AI53.0.apo,224661.57,
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,E9AI53.0.apo,230125.42,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9AI53.0.apo,235690.76,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9AI53.0.apo,235836.22,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,E9AI53.0.apo,236512.25,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9AI53.0.apo,238758.82,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AI53.0.apo,239016.63,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9AI53.0.apo,240345.6,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9AI53.0.apo,240426.06,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AI53.0.apo,241328.54,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9AI53.0.apo,247565.24,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9AI53.0.apo,250909.34,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AI53.0.apo,251200.42,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AI53.0.apo,251954.29,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AI53.0.apo,253322.83,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9AI53.0.apo,254022.86,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AI53.0.apo,254064.46,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AI53.0.apo,262506.29,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AI53.0.apo,264344.68,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9AI53.0.apo,272192.15,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AI53.0.apo,275707.43,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AI53.0.apo,290297.4,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AI53.0.apo,296425.08,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AI53.0.apo,296908.39,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AI53.0.apo,298138.94,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AI53.0.apo,303361.55,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AI53.0.apo,310303.17,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9AI53.0.apo,314159.74,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AI53.0.apo,314560.02,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AI53.0.apo,315342.02,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9AI53.0.apo,321021.15,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AI53.0.apo,325731.67,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AI53.0.apo,328003.54,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AI53.0.apo,329486.15,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9AI53.0.apo,338108.92,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AI53.0.apo,344039.57,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AI53.0.apo,381880.84,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AI53.0.apo,382843.9,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AI53.0.apo,401709.47,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AI53.0.apo,451224.1,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AI53.0.apo,468144.5,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AI53.0.apo,508721.41,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AI53.0.apo,538129.75,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AI53.0.apo,595067.61,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AI53.0.apo,754489.0,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AI53.0.apo,761379.81,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AI53.0.apo,941238.25,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AI53.0.apo,1541033.74,
