Ligand-Name,Target-Name,Binding-Score,InterfE
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,P42556.0.apo,94230.52,
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,P42556.0.apo,95602.05,
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,P42556.0.apo,98193.7,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,P42556.0.apo,98246.89,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,P42556.0.apo,100338.35,
methylsulfonal_LKACJLUUJRMGFK-UHFFFAOYSA-N,P42556.0.apo,104273.02,
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,P42556.0.apo,104433.04,
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,P42556.0.apo,105218.47,
tiopronin_YTGJWQPHMWSCST-GSVOUGTGSA-N,P42556.0.apo,106761.4,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,P42556.0.apo,108354.24,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,P42556.0.apo,115119.67,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,P42556.0.apo,115443.95,
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,P42556.0.apo,115831.94,
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,P42556.0.apo,116668.98,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,P42556.0.apo,117795.33,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,P42556.0.apo,121770.9,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,P42556.0.apo,125009.18,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,P42556.0.apo,125188.91,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,P42556.0.apo,129586.82,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,P42556.0.apo,131517.09,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,P42556.0.apo,137205.08,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,P42556.0.apo,142575.85,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,P42556.0.apo,149387.76,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,P42556.0.apo,149703.66,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,P42556.0.apo,150607.53,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,P42556.0.apo,151357.11,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,P42556.0.apo,158732.7,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,P42556.0.apo,161212.46,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,P42556.0.apo,167007.15,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,P42556.0.apo,168948.87,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,P42556.0.apo,170300.88,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,P42556.0.apo,172855.46,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,P42556.0.apo,195592.35,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,P42556.0.apo,202137.23,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,P42556.0.apo,206051.14,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,P42556.0.apo,209114.18,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,P42556.0.apo,216652.07,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,P42556.0.apo,220249.39,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,P42556.0.apo,224148.54,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,P42556.0.apo,224282.12,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,P42556.0.apo,225697.63,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,P42556.0.apo,243326.04,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,P42556.0.apo,258097.73,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,P42556.0.apo,264588.62,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,P42556.0.apo,266258.88,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,P42556.0.apo,311375.68,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,P42556.0.apo,338879.35,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,P42556.0.apo,385408.92,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,P42556.0.apo,452612.42,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,P42556.0.apo,754505.65,
