Ligand-Name,Target-Name,Binding-Score,InterfE
pyrazinamide_IPEHBUMCGVEMRF-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,194354.44,
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,A0A5K1VQN3.0.apo,194490.56,
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A5K1VQN3.0.apo,197902.33,
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A5K1VQN3.0.apo,199304.47,
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,199594.11,
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,201373.5,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,202133.2,
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A5K1VQN3.0.apo,202458.67,
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,205586.46,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1VQN3.0.apo,205732.85,
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,208627.99,
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,211071.23,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,214744.08,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A5K1VQN3.0.apo,215544.19,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,230173.64,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A5K1VQN3.0.apo,233563.44,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,235369.6,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A5K1VQN3.0.apo,235653.62,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A5K1VQN3.0.apo,237211.15,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1VQN3.0.apo,237250.74,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,237433.09,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1VQN3.0.apo,240586.62,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,246458.35,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,250703.37,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,A0A5K1VQN3.0.apo,253285.15,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A5K1VQN3.0.apo,255481.11,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,257408.79,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1VQN3.0.apo,257540.69,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,284794.49,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,285672.22,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,A0A5K1VQN3.0.apo,288288.36,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5K1VQN3.0.apo,299155.87,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5K1VQN3.0.apo,302065.93,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1VQN3.0.apo,305322.88,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,A0A5K1VQN3.0.apo,311461.77,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,333248.09,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A5K1VQN3.0.apo,338331.89,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1VQN3.0.apo,343367.19,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1VQN3.0.apo,370012.22,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,A0A5K1VQN3.0.apo,381551.07,
