Ligand-Name,Target-Name,Binding-Score,InterfE
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,Q4QEW7.0.apo,179630.82,-6.4
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q4QEW7.0.apo,179781.36,-4.3
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,Q4QEW7.0.apo,185057.47,-7.9
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q4QEW7.0.apo,186974.68,-6.8
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q4QEW7.0.apo,190540.63,-4.4
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,Q4QEW7.0.apo,192763.12,-5.4
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q4QEW7.0.apo,199639.41,-5.1
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,Q4QEW7.0.apo,200495.79,-6.2
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q4QEW7.0.apo,201196.86,-6.7
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,Q4QEW7.0.apo,201763.89,-4.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q4QEW7.0.apo,206179.91,-5.2
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q4QEW7.0.apo,206282.47,-6.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q4QEW7.0.apo,210744.09,-5.2
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q4QEW7.0.apo,216125.21,-4.2
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q4QEW7.0.apo,219744.44,-6.1
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q4QEW7.0.apo,219969.98,-4.8
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,Q4QEW7.0.apo,222252.33,-7.6
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q4QEW7.0.apo,224448.9,-5.2
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q4QEW7.0.apo,230539.8,-7.1
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q4QEW7.0.apo,235944.67,-8.3
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q4QEW7.0.apo,251291.69,-5.6
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q4QEW7.0.apo,253010.64,-7.2
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,Q4QEW7.0.apo,254227.04,-6.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q4QEW7.0.apo,262618.83,-4.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q4QEW7.0.apo,262652.79,-5.6
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q4QEW7.0.apo,268974.41,-7.9
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q4QEW7.0.apo,269026.85,-7.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q4QEW7.0.apo,269657.06,-4.8
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q4QEW7.0.apo,278511.35,-4.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q4QEW7.0.apo,281654.21,-5.6
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q4QEW7.0.apo,290756.11,-6.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q4QEW7.0.apo,290814.22,-5.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q4QEW7.0.apo,291669.22,-6.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q4QEW7.0.apo,310355.08,-4.9
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q4QEW7.0.apo,351058.94,-5.6
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q4QEW7.0.apo,419879.25,-6.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q4QEW7.0.apo,430475.16,-5.4
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q4QEW7.0.apo,453198.09,-8.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q4QEW7.0.apo,490746.15,-6.0
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q4QEW7.0.apo,636863.59,-8.7
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q4QEW7.0.apo,689623.79,-7.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q4QEW7.0.apo,881199.63,-6.3
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q4QEW7.0.apo,1325710.61,-6.4
