Ligand-Name,Target-Name,Binding-Score,InterfE
glycine_DHMQDGOQFOQNFH-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,155733.48,
taurine_XOAAWQZATWQOTB-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,161320.59,
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,163549.32,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3P3ZDV2.0.apo,167006.78,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,169338.3,
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,170112.69,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,175890.5,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,176072.82,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,176403.88,
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,180246.51,
tiopronin_YTGJWQPHMWSCST-GSVOUGTGSA-N,A0A3P3ZDV2.0.apo,182576.92,
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,193990.46,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A3P3ZDV2.0.apo,197913.38,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A3P3ZDV2.0.apo,202759.13,
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,A0A3P3ZDV2.0.apo,204503.88,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,209148.02,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3P3ZDV2.0.apo,224960.28,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A3P3ZDV2.0.apo,227559.43,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,227920.77,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A3P3ZDV2.0.apo,234887.58,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,238945.88,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,250590.16,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,A0A3P3ZDV2.0.apo,253838.08,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3P3ZDV2.0.apo,264551.02,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3P3ZDV2.0.apo,273419.77,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3P3ZDV2.0.apo,276815.77,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,A0A3P3ZDV2.0.apo,287126.82,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3P3ZDV2.0.apo,290410.98,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3P3ZDV2.0.apo,297582.33,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3P3ZDV2.0.apo,302104.04,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A3P3ZDV2.0.apo,304133.03,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,A0A3P3ZDV2.0.apo,307911.57,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3P3ZDV2.0.apo,308519.95,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,312430.64,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A3P3ZDV2.0.apo,333690.77,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3P3ZDV2.0.apo,341397.87,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A3P3ZDV2.0.apo,342960.98,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3P3ZDV2.0.apo,359769.34,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,A0A3P3ZDV2.0.apo,373033.12,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,373513.68,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,387968.06,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,A0A3P3ZDV2.0.apo,400702.21,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3P3ZDV2.0.apo,408275.51,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,417988.5,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3P3ZDV2.0.apo,431667.09,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3P3ZDV2.0.apo,497014.29,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3P3ZDV2.0.apo,497023.4,
