Ligand-Name,Target-Name,Binding-Score,InterfE
amylocaine_FDMBBCOBEAVDAO-AWEZNQCLSA-N,A0A5K1UY34.0.apo,136816.13,-5.6
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A5K1UY34.0.apo,136929.46,-5.3
tyrosine_OUYCCCASQSFEME-QMMMGPOBSA-N,A0A5K1UY34.0.apo,137513.99,-7.5
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A5K1UY34.0.apo,139950.69,-5.1
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A5K1UY34.0.apo,141585.08,-5.8
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A5K1UY34.0.apo,145881.57,-5.1
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A5K1UY34.0.apo,147794.66,-5.6
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A5K1UY34.0.apo,150663.59,-6.0
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A5K1UY34.0.apo,155673.74,-6.5
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5K1UY34.0.apo,158476.65,-4.0
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A5K1UY34.0.apo,159219.7,-7.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5K1UY34.0.apo,159339.16,-5.4
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A5K1UY34.0.apo,161697.04,-4.5
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A5K1UY34.0.apo,164612.89,-5.9
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A5K1UY34.0.apo,165002.75,-7.7
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A5K1UY34.0.apo,165966.44,-8.4
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A5K1UY34.0.apo,167157.11,-5.6
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A5K1UY34.0.apo,170451.78,-6.5
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A5K1UY34.0.apo,175458.9,-3.9
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1UY34.0.apo,184077.03,-5.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1UY34.0.apo,184899.78,-5.4
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A5K1UY34.0.apo,186266.04,-8.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A5K1UY34.0.apo,187656.0,-5.1
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1UY34.0.apo,192166.13,-7.5
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1UY34.0.apo,192212.65,-4.4
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1UY34.0.apo,197155.89,-6.1
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5K1UY34.0.apo,198198.11,-5.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5K1UY34.0.apo,200500.75,-6.2
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1UY34.0.apo,200651.41,-5.1
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A5K1UY34.0.apo,214410.25,-5.3
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1UY34.0.apo,263601.82,-4.3
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5K1UY34.0.apo,264385.47,-6.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5K1UY34.0.apo,280536.36,-5.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1UY34.0.apo,290125.54,-7.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5K1UY34.0.apo,302630.7,-8.2
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5K1UY34.0.apo,312085.46,-5.7
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1UY34.0.apo,313542.51,-8.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5K1UY34.0.apo,341608.54,-5.7
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5K1UY34.0.apo,450123.56,-8.4
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5K1UY34.0.apo,520531.47,-6.3
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5K1UY34.0.apo,778178.73,-5.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5K1UY34.0.apo,1038847.23,-5.5
