Ligand-Name,Target-Name,Binding-Score,InterfE
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,E9BU22.0.apo,238890.57,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9BU22.0.apo,241079.54,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9BU22.0.apo,242777.34,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9BU22.0.apo,243902.41,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9BU22.0.apo,247411.43,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9BU22.0.apo,247986.49,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9BU22.0.apo,251480.14,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9BU22.0.apo,251889.47,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9BU22.0.apo,252192.25,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9BU22.0.apo,259300.23,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9BU22.0.apo,264426.15,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9BU22.0.apo,265971.81,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9BU22.0.apo,270884.1,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9BU22.0.apo,272365.12,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9BU22.0.apo,272572.18,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9BU22.0.apo,273457.21,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9BU22.0.apo,273902.62,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9BU22.0.apo,273977.98,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9BU22.0.apo,278459.1,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9BU22.0.apo,281999.07,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9BU22.0.apo,289983.74,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9BU22.0.apo,290231.18,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9BU22.0.apo,291224.51,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9BU22.0.apo,309990.46,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9BU22.0.apo,316129.55,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9BU22.0.apo,323427.53,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9BU22.0.apo,331729.19,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9BU22.0.apo,339727.21,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9BU22.0.apo,344983.63,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9BU22.0.apo,350580.86,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9BU22.0.apo,355508.97,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9BU22.0.apo,358922.19,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9BU22.0.apo,360650.92,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9BU22.0.apo,374952.26,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9BU22.0.apo,376673.84,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9BU22.0.apo,390620.28,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9BU22.0.apo,394386.13,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9BU22.0.apo,405976.5,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9BU22.0.apo,413806.39,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9BU22.0.apo,420151.07,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9BU22.0.apo,420565.59,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9BU22.0.apo,437835.31,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9BU22.0.apo,438272.63,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9BU22.0.apo,441542.82,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9BU22.0.apo,511241.65,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9BU22.0.apo,616322.27,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9BU22.0.apo,747417.18,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9BU22.0.apo,776221.81,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9BU22.0.apo,973140.81,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9BU22.0.apo,1563680.34,
