Ligand-Name,Target-Name,Binding-Score,InterfE
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A640KA13.0.apo,96391.02,-5.0
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,A0A640KA13.0.apo,99594.86,-5.1
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A640KA13.0.apo,100160.45,-4.7
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,A0A640KA13.0.apo,100870.23,-8.4
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A640KA13.0.apo,100878.65,-3.7
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A640KA13.0.apo,102005.25,-5.1
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A640KA13.0.apo,102436.14,-5.6
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,A0A640KA13.0.apo,104100.78,-5.0
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A640KA13.0.apo,104218.3,-4.8
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A640KA13.0.apo,106287.72,-4.0
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,A0A640KA13.0.apo,106715.04,-6.2
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,A0A640KA13.0.apo,106969.11,-5.2
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A640KA13.0.apo,111149.21,-5.4
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A640KA13.0.apo,116357.98,-3.9
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A640KA13.0.apo,119723.04,-6.3
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A640KA13.0.apo,119884.32,-6.3
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A640KA13.0.apo,128472.44,-5.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A640KA13.0.apo,130810.31,-4.7
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A640KA13.0.apo,134053.52,-5.2
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A640KA13.0.apo,134651.55,-6.3
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A640KA13.0.apo,137061.22,-4.8
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A640KA13.0.apo,140545.69,-4.8
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A640KA13.0.apo,141768.22,-5.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A640KA13.0.apo,148464.7,-4.9
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A640KA13.0.apo,159168.64,-6.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A640KA13.0.apo,159414.87,-5.0
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A640KA13.0.apo,161826.51,-4.1
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A640KA13.0.apo,172961.06,-5.2
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A640KA13.0.apo,182521.95,-4.9
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A640KA13.0.apo,182684.62,-4.7
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A640KA13.0.apo,185040.39,-5.9
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A640KA13.0.apo,199952.43,-3.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A640KA13.0.apo,206457.02,-4.4
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A640KA13.0.apo,212051.18,-7.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A640KA13.0.apo,228239.87,-5.4
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A640KA13.0.apo,246433.36,-6.0
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A640KA13.0.apo,264972.64,-5.8
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A640KA13.0.apo,269070.94,-5.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A640KA13.0.apo,280003.74,-8.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A640KA13.0.apo,286399.37,-8.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A640KA13.0.apo,417521.04,-5.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A640KA13.0.apo,533572.27,-5.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A640KA13.0.apo,817282.31,-5.2
