Ligand-Name,Target-Name,Binding-Score,InterfE
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,H9D0Z3.0.apo,170509.21,-6.5
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,H9D0Z3.0.apo,172047.14,-5.7
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,H9D0Z3.0.apo,174516.18,-5.4
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,H9D0Z3.0.apo,180844.96,-4.1
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,H9D0Z3.0.apo,182711.24,-5.3
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,H9D0Z3.0.apo,188745.93,-4.8
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,H9D0Z3.0.apo,188798.35,-6.2
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,H9D0Z3.0.apo,189249.46,-5.2
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,H9D0Z3.0.apo,196138.15,-6.9
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,H9D0Z3.0.apo,197325.75,-4.3
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,H9D0Z3.0.apo,197665.54,-6.2
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,H9D0Z3.0.apo,200130.89,-7.3
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,H9D0Z3.0.apo,200679.06,-6.4
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,H9D0Z3.0.apo,201882.47,-7.3
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,H9D0Z3.0.apo,202673.68,-5.5
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,H9D0Z3.0.apo,204936.86,-5.0
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,H9D0Z3.0.apo,209880.86,-5.4
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,H9D0Z3.0.apo,220668.71,-5.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,H9D0Z3.0.apo,223957.96,-7.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,H9D0Z3.0.apo,225390.99,-5.9
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,H9D0Z3.0.apo,232003.92,-5.8
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,H9D0Z3.0.apo,239849.79,-6.0
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,H9D0Z3.0.apo,245106.71,-6.6
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,H9D0Z3.0.apo,254376.43,-5.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,H9D0Z3.0.apo,258539.96,-7.4
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,H9D0Z3.0.apo,262813.29,-4.8
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,H9D0Z3.0.apo,263628.76,-6.5
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,H9D0Z3.0.apo,264572.37,-4.6
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,H9D0Z3.0.apo,265344.42,-4.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,H9D0Z3.0.apo,267632.54,-6.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,H9D0Z3.0.apo,284530.11,-5.4
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,H9D0Z3.0.apo,293004.84,-6.0
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,H9D0Z3.0.apo,297217.27,-4.9
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,H9D0Z3.0.apo,402803.02,-6.5
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,H9D0Z3.0.apo,407882.91,-6.7
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,H9D0Z3.0.apo,410851.82,-6.8
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,H9D0Z3.0.apo,447076.27,-6.1
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,H9D0Z3.0.apo,485781.47,-6.2
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,H9D0Z3.0.apo,576594.64,-7.4
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,H9D0Z3.0.apo,650626.68,-7.1
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,H9D0Z3.0.apo,841256.39,-6.5
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,H9D0Z3.0.apo,1258129.63,-6.9
