Ligand-Name,Target-Name,Binding-Score,InterfE
tetraethylphthalamide_OPTBBAGXQYOFTL-UHFFFAOYSA-N,A4HCL7.0.apo,321779.3,-5.9
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A4HCL7.0.apo,325404.53,-5.9
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A4HCL7.0.apo,325789.96,-6.4
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,A4HCL7.0.apo,325840.36,-4.1
chlorprothixene_WSPOMRSOLSGNFJ-AUWJEWJLSA-N,A4HCL7.0.apo,326959.01,-6.6
phenol_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,A4HCL7.0.apo,328948.06,-4.8
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A4HCL7.0.apo,330051.42,-5.8
sulfapyridine_GECHUMIMRBOMGK-UHFFFAOYSA-N,A4HCL7.0.apo,331001.43,-7.0
fludarabine_phosphate_GIUYCYHIANZCFB-FJFJXFQQSA-N,A4HCL7.0.apo,336542.19,-7.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A4HCL7.0.apo,338913.13,-6.3
propanol_BDERNNFJNOPAEC-UHFFFAOYSA-N,A4HCL7.0.apo,340365.47,-3.0
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A4HCL7.0.apo,340737.23,-5.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A4HCL7.0.apo,341748.65,-4.8
fosfosal_FFKUDWZICMJVPA-UHFFFAOYSA-N,A4HCL7.0.apo,343671.88,-5.8
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A4HCL7.0.apo,350115.81,-5.9
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A4HCL7.0.apo,359617.66,-5.6
triclosan_XEFQLINVKFYRCS-UHFFFAOYSA-N,A4HCL7.0.apo,362202.97,-7.0
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A4HCL7.0.apo,365886.24,-5.2
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,A4HCL7.0.apo,369528.25,-7.0
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A4HCL7.0.apo,378681.71,-3.7
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A4HCL7.0.apo,384051.89,-3.7
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A4HCL7.0.apo,384633.79,-5.3
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,A4HCL7.0.apo,385739.1,-6.3
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A4HCL7.0.apo,387816.12,-7.2
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A4HCL7.0.apo,390026.02,-6.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A4HCL7.0.apo,395044.59,-9.3
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A4HCL7.0.apo,414301.38,-5.8
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A4HCL7.0.apo,418222.53,-5.7
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A4HCL7.0.apo,427703.6,-7.1
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A4HCL7.0.apo,429010.54,-4.8
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A4HCL7.0.apo,440280.44,-4.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A4HCL7.0.apo,440727.89,-5.5
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A4HCL7.0.apo,454330.51,-4.6
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A4HCL7.0.apo,479807.24,-7.7
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A4HCL7.0.apo,481497.22,-4.0
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A4HCL7.0.apo,502202.03,-6.6
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A4HCL7.0.apo,531238.56,-6.2
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A4HCL7.0.apo,535946.75,-5.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A4HCL7.0.apo,547236.79,-4.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A4HCL7.0.apo,710372.35,-6.2
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A4HCL7.0.apo,843923.0,-7.6
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A4HCL7.0.apo,944712.31,-5.7
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4HCL7.0.apo,982704.19,-5.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A4HCL7.0.apo,993516.53,-7.5
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A4HCL7.0.apo,1458554.76,-5.5
