Ligand-Name,Target-Name,Binding-Score,InterfE
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,O15826.0.apo,115607.86,-6.5
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,O15826.0.apo,116865.16,-7.9
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,O15826.0.apo,117794.45,-4.8
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,O15826.0.apo,120839.95,-6.8
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,O15826.0.apo,121467.38,-5.3
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,O15826.0.apo,121682.99,-5.0
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,O15826.0.apo,122896.48,-4.3
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,O15826.0.apo,123554.0,-4.5
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,O15826.0.apo,124804.89,-6.1
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,O15826.0.apo,125063.73,-7.6
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,O15826.0.apo,125850.06,-4.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,O15826.0.apo,128095.31,-3.6
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,O15826.0.apo,132706.85,-4.7
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,O15826.0.apo,134739.64,-6.1
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,O15826.0.apo,145802.46,-5.7
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,O15826.0.apo,146290.21,-5.3
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,O15826.0.apo,150812.67,-5.4
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,O15826.0.apo,156524.99,-4.3
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,O15826.0.apo,156701.05,-7.0
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,O15826.0.apo,167675.15,-4.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,O15826.0.apo,173481.41,-3.9
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,O15826.0.apo,178986.38,-4.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,O15826.0.apo,186138.1,-5.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,O15826.0.apo,190480.44,-4.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,O15826.0.apo,190573.08,-5.0
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,O15826.0.apo,190824.51,-5.7
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,O15826.0.apo,192422.12,-5.9
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,O15826.0.apo,193232.48,-5.2
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,O15826.0.apo,194423.62,-4.7
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,O15826.0.apo,199850.13,-5.3
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,O15826.0.apo,213552.88,-4.8
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,O15826.0.apo,213914.84,-4.6
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,O15826.0.apo,260151.13,-5.0
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,O15826.0.apo,260518.75,-4.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,O15826.0.apo,273388.95,-4.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,O15826.0.apo,279165.63,-6.5
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,O15826.0.apo,283126.57,-5.6
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,O15826.0.apo,326035.23,-7.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,O15826.0.apo,335532.07,-8.2
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,O15826.0.apo,500541.74,-5.5
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,O15826.0.apo,671416.16,-5.2
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,O15826.0.apo,920911.38,-5.1
