Ligand-Name,Target-Name,Binding-Score,InterfE
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A640KTP3.0.apo,144956.88,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A640KTP3.0.apo,147234.45,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A640KTP3.0.apo,148726.07,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A640KTP3.0.apo,149817.25,
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A640KTP3.0.apo,151053.97,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A640KTP3.0.apo,153509.84,
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A640KTP3.0.apo,157923.82,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A640KTP3.0.apo,159349.11,
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A640KTP3.0.apo,159969.28,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A640KTP3.0.apo,161652.27,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A640KTP3.0.apo,162845.5,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A640KTP3.0.apo,163286.03,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A640KTP3.0.apo,163735.38,
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A640KTP3.0.apo,167256.61,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,A0A640KTP3.0.apo,168644.24,
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A640KTP3.0.apo,169028.69,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A640KTP3.0.apo,169456.05,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A640KTP3.0.apo,170480.59,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A640KTP3.0.apo,175287.18,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A640KTP3.0.apo,175332.04,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A640KTP3.0.apo,176675.57,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A640KTP3.0.apo,183751.58,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A640KTP3.0.apo,183870.15,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A640KTP3.0.apo,183940.09,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A640KTP3.0.apo,188961.31,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,A0A640KTP3.0.apo,193271.23,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A640KTP3.0.apo,208647.59,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A640KTP3.0.apo,209696.97,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A640KTP3.0.apo,211488.0,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A640KTP3.0.apo,218582.53,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,A0A640KTP3.0.apo,221500.13,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A640KTP3.0.apo,222504.08,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A640KTP3.0.apo,223790.92,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A640KTP3.0.apo,249304.5,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,A0A640KTP3.0.apo,264606.41,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A640KTP3.0.apo,268389.13,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A640KTP3.0.apo,276919.71,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A640KTP3.0.apo,277425.48,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A640KTP3.0.apo,282704.95,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A640KTP3.0.apo,283273.78,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,A0A640KTP3.0.apo,307955.6,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,A0A640KTP3.0.apo,331578.81,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A640KTP3.0.apo,336685.72,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A640KTP3.0.apo,392896.27,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,A0A640KTP3.0.apo,408430.08,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A640KTP3.0.apo,436938.48,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,A0A640KTP3.0.apo,438725.34,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A640KTP3.0.apo,533818.96,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A640KTP3.0.apo,792137.04,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A640KTP3.0.apo,1076479.67,
