Ligand-Name,Target-Name,Binding-Score,InterfE
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,223264.67,-4.1
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,223347.25,-4.6
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,223453.25,-6.2
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A3P3ZF18.0.apo,227797.26,-5.0
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,230882.3,-6.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,234264.3,-4.8
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A3P3ZF18.0.apo,235987.68,-5.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,237313.27,-3.8
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A3P3ZF18.0.apo,238134.34,-5.0
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,A0A3P3ZF18.0.apo,240705.23,-5.5
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,250066.16,-5.0
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A3P3ZF18.0.apo,256272.15,-5.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,257226.15,-6.4
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,261893.45,-5.4
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A3P3ZF18.0.apo,265606.2,-6.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,267191.35,-3.8
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A3P3ZF18.0.apo,268945.23,-5.8
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,270238.65,-7.5
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A3P3ZF18.0.apo,272130.54,-5.4
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A3P3ZF18.0.apo,273444.19,-5.4
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,276149.54,-6.0
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A3P3ZF18.0.apo,276508.66,-4.7
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A3P3ZF18.0.apo,288599.95,-5.2
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,295198.54,-4.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,309168.24,-6.3
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A3P3ZF18.0.apo,319497.96,-5.8
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A3P3ZF18.0.apo,322244.95,-5.5
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A3P3ZF18.0.apo,322713.18,-5.5
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A3P3ZF18.0.apo,334790.95,-3.8
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A3P3ZF18.0.apo,343249.48,-5.0
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A3P3ZF18.0.apo,349026.33,-6.1
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A3P3ZF18.0.apo,355899.15,-5.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A3P3ZF18.0.apo,365958.76,-7.9
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A3P3ZF18.0.apo,387273.73,-5.4
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A3P3ZF18.0.apo,400065.03,-5.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A3P3ZF18.0.apo,433969.28,-4.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A3P3ZF18.0.apo,467315.22,-7.3
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,608979.44,-5.6
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A3P3ZF18.0.apo,713981.34,-7.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A3P3ZF18.0.apo,759180.49,-5.7
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3P3ZF18.0.apo,952369.2,-5.5
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A3P3ZF18.0.apo,1448082.52,-5.4
