Ligand-Name,Target-Name,Binding-Score,InterfE
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,Q4QGT7.0.apo,158800.03,
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,Q4QGT7.0.apo,159179.47,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q4QGT7.0.apo,162849.51,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q4QGT7.0.apo,163490.47,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q4QGT7.0.apo,167257.79,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,Q4QGT7.0.apo,169627.19,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q4QGT7.0.apo,171856.02,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q4QGT7.0.apo,178964.16,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,Q4QGT7.0.apo,180514.96,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q4QGT7.0.apo,180977.83,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q4QGT7.0.apo,182542.45,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q4QGT7.0.apo,183880.6,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q4QGT7.0.apo,184169.59,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q4QGT7.0.apo,186430.22,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q4QGT7.0.apo,197290.35,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q4QGT7.0.apo,198864.13,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q4QGT7.0.apo,203357.21,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q4QGT7.0.apo,203574.31,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,Q4QGT7.0.apo,205676.82,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q4QGT7.0.apo,220494.5,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q4QGT7.0.apo,224867.73,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q4QGT7.0.apo,231285.4,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,Q4QGT7.0.apo,235591.13,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q4QGT7.0.apo,239138.57,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q4QGT7.0.apo,251537.35,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q4QGT7.0.apo,253918.67,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q4QGT7.0.apo,261693.43,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q4QGT7.0.apo,265932.33,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q4QGT7.0.apo,271283.78,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,Q4QGT7.0.apo,286035.67,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q4QGT7.0.apo,287328.91,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q4QGT7.0.apo,288946.08,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q4QGT7.0.apo,289228.3,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q4QGT7.0.apo,308405.11,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q4QGT7.0.apo,311854.03,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q4QGT7.0.apo,312105.09,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q4QGT7.0.apo,322699.42,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,Q4QGT7.0.apo,328193.5,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q4QGT7.0.apo,337150.01,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q4QGT7.0.apo,342393.04,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,Q4QGT7.0.apo,346906.51,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q4QGT7.0.apo,357748.01,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q4QGT7.0.apo,376245.39,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q4QGT7.0.apo,414763.45,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,Q4QGT7.0.apo,426979.77,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,Q4QGT7.0.apo,460159.13,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q4QGT7.0.apo,507448.5,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q4QGT7.0.apo,604735.37,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q4QGT7.0.apo,829717.13,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q4QGT7.0.apo,1206279.5,
