Ligand-Name,Target-Name,Binding-Score,InterfE
tiopronin_YTGJWQPHMWSCST-GSVOUGTGSA-N,Q4Q6F6.0.apo,191209.13,-4.7
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,Q4Q6F6.0.apo,197070.5,-4.5
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q4Q6F6.0.apo,198166.31,-5.8
betaine_KWIUHFFTVRNATP-UHFFFAOYSA-N,Q4Q6F6.0.apo,206101.33,-3.0
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q4Q6F6.0.apo,207172.3,-5.3
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,Q4Q6F6.0.apo,208356.23,-6.1
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,Q4Q6F6.0.apo,208530.16,-5.5
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q4Q6F6.0.apo,212081.0,-5.3
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,Q4Q6F6.0.apo,212199.86,-6.0
methylsulfonal_LKACJLUUJRMGFK-UHFFFAOYSA-N,Q4Q6F6.0.apo,212273.52,-4.3
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q4Q6F6.0.apo,219669.37,-5.9
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,Q4Q6F6.0.apo,226143.74,-5.3
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q4Q6F6.0.apo,231648.98,-4.9
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,Q4Q6F6.0.apo,243000.6,-6.3
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,Q4Q6F6.0.apo,244712.93,-6.3
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q4Q6F6.0.apo,250249.2,-6.0
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q4Q6F6.0.apo,253119.63,-4.1
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,Q4Q6F6.0.apo,264156.64,-5.9
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q4Q6F6.0.apo,267937.25,-4.7
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q4Q6F6.0.apo,269173.62,-5.0
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,Q4Q6F6.0.apo,274184.35,-5.1
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q4Q6F6.0.apo,285738.47,-8.5
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q4Q6F6.0.apo,287931.5,-3.7
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q4Q6F6.0.apo,296432.37,-4.3
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q4Q6F6.0.apo,298076.77,-5.2
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q4Q6F6.0.apo,306784.03,-4.6
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q4Q6F6.0.apo,316240.25,-4.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q4Q6F6.0.apo,329418.42,-6.6
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q4Q6F6.0.apo,333083.59,-8.6
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q4Q6F6.0.apo,333751.79,-4.7
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q4Q6F6.0.apo,335513.85,-4.8
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q4Q6F6.0.apo,335661.39,-6.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q4Q6F6.0.apo,336282.58,-4.8
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q4Q6F6.0.apo,360746.3,-3.8
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q4Q6F6.0.apo,364579.05,-4.6
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q4Q6F6.0.apo,377487.23,-5.3
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q4Q6F6.0.apo,394452.73,-4.5
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q4Q6F6.0.apo,420728.49,-4.9
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q4Q6F6.0.apo,447125.09,-5.9
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q4Q6F6.0.apo,457114.22,-5.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q4Q6F6.0.apo,569464.51,-6.7
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q4Q6F6.0.apo,688600.38,-5.9
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q4Q6F6.0.apo,705722.32,-7.0
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q4Q6F6.0.apo,1306470.07,-5.7
