Ligand-Name,Target-Name,Binding-Score,InterfE
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,E9BCF8.0.apo,137523.75,-7.0
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,E9BCF8.0.apo,137540.01,-4.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9BCF8.0.apo,137825.83,-5.7
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,E9BCF8.0.apo,138750.36,-5.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9BCF8.0.apo,141125.84,-7.0
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,E9BCF8.0.apo,148221.61,-4.6
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9BCF8.0.apo,151565.57,-3.6
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,E9BCF8.0.apo,157844.25,-5.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9BCF8.0.apo,159808.03,-5.2
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9BCF8.0.apo,161271.75,-5.5
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9BCF8.0.apo,163574.23,-6.1
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9BCF8.0.apo,164630.17,-4.6
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,E9BCF8.0.apo,172891.78,-5.0
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9BCF8.0.apo,180889.56,-6.3
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9BCF8.0.apo,182161.89,-4.7
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9BCF8.0.apo,188320.67,-3.6
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9BCF8.0.apo,201080.83,-4.7
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9BCF8.0.apo,204217.1,-5.1
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9BCF8.0.apo,204703.78,-5.1
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9BCF8.0.apo,215195.21,-4.3
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9BCF8.0.apo,244395.41,-7.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9BCF8.0.apo,248971.47,-5.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9BCF8.0.apo,252902.25,-5.1
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9BCF8.0.apo,255827.03,-5.7
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9BCF8.0.apo,260583.1,-5.4
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9BCF8.0.apo,266492.55,-4.8
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9BCF8.0.apo,275734.2,-7.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9BCF8.0.apo,288811.54,-6.3
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9BCF8.0.apo,293330.55,-5.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9BCF8.0.apo,294951.3,-6.4
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9BCF8.0.apo,307639.51,-4.9
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9BCF8.0.apo,310541.36,-8.4
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9BCF8.0.apo,314185.21,-4.7
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9BCF8.0.apo,326523.36,-4.6
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9BCF8.0.apo,370435.68,-4.8
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9BCF8.0.apo,376183.76,-5.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9BCF8.0.apo,394053.5,-4.0
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9BCF8.0.apo,400033.95,-7.9
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9BCF8.0.apo,449358.5,-6.1
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9BCF8.0.apo,467475.12,-5.9
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9BCF8.0.apo,585447.11,-5.7
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9BCF8.0.apo,1065925.47,-5.7
