Ligand-Name,Target-Name,Binding-Score,InterfE
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9BIX7.0.apo,127869.68,
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,E9BIX7.0.apo,128187.33,
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,E9BIX7.0.apo,129247.58,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9BIX7.0.apo,132459.55,
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,E9BIX7.0.apo,135904.65,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9BIX7.0.apo,137671.85,
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,E9BIX7.0.apo,138028.6,
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,E9BIX7.0.apo,138809.82,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9BIX7.0.apo,141522.51,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9BIX7.0.apo,143151.31,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9BIX7.0.apo,144951.26,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9BIX7.0.apo,149396.39,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9BIX7.0.apo,151972.3,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9BIX7.0.apo,152865.61,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9BIX7.0.apo,154068.51,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9BIX7.0.apo,165081.01,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9BIX7.0.apo,165290.52,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9BIX7.0.apo,168715.19,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9BIX7.0.apo,169411.63,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9BIX7.0.apo,173758.96,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9BIX7.0.apo,174580.91,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9BIX7.0.apo,181943.81,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9BIX7.0.apo,189125.25,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9BIX7.0.apo,189871.71,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9BIX7.0.apo,190640.18,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9BIX7.0.apo,195086.88,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9BIX7.0.apo,196643.32,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9BIX7.0.apo,198761.34,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9BIX7.0.apo,199120.84,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9BIX7.0.apo,212188.78,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9BIX7.0.apo,230971.1,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9BIX7.0.apo,234135.0,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9BIX7.0.apo,239585.47,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9BIX7.0.apo,240465.75,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9BIX7.0.apo,244476.05,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9BIX7.0.apo,253875.78,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9BIX7.0.apo,272807.45,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9BIX7.0.apo,276619.94,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9BIX7.0.apo,294533.78,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9BIX7.0.apo,307435.49,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9BIX7.0.apo,310440.05,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9BIX7.0.apo,314924.96,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9BIX7.0.apo,318041.78,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9BIX7.0.apo,325367.47,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9BIX7.0.apo,367823.92,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9BIX7.0.apo,397537.74,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9BIX7.0.apo,471577.24,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9BIX7.0.apo,514820.25,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9BIX7.0.apo,700910.81,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9BIX7.0.apo,1066532.55,
