Ligand-Name,Target-Name,Binding-Score,InterfE
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5K1UK76.0.apo,190642.01,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A5K1UK76.0.apo,192430.47,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A5K1UK76.0.apo,195587.89,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A5K1UK76.0.apo,196788.23,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A5K1UK76.0.apo,198621.77,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A5K1UK76.0.apo,200369.25,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A5K1UK76.0.apo,205317.9,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1UK76.0.apo,210878.33,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A5K1UK76.0.apo,212120.55,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A5K1UK76.0.apo,212327.74,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5K1UK76.0.apo,218372.56,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A5K1UK76.0.apo,220053.7,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A5K1UK76.0.apo,220233.12,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A5K1UK76.0.apo,221266.91,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A5K1UK76.0.apo,225732.32,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A5K1UK76.0.apo,227562.68,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A5K1UK76.0.apo,230283.24,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A5K1UK76.0.apo,230801.14,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,A0A5K1UK76.0.apo,239664.95,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,A0A5K1UK76.0.apo,250950.65,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5K1UK76.0.apo,256427.59,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,A0A5K1UK76.0.apo,264846.96,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A5K1UK76.0.apo,266288.12,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5K1UK76.0.apo,269838.38,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,A0A5K1UK76.0.apo,270237.46,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A5K1UK76.0.apo,273858.5,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1UK76.0.apo,279780.54,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,A0A5K1UK76.0.apo,284186.9,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1UK76.0.apo,299152.42,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1UK76.0.apo,299468.4,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1UK76.0.apo,302226.95,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1UK76.0.apo,304094.07,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,A0A5K1UK76.0.apo,307296.86,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1UK76.0.apo,307822.12,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A5K1UK76.0.apo,322101.71,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A5K1UK76.0.apo,338694.65,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5K1UK76.0.apo,340416.85,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1UK76.0.apo,340586.1,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A5K1UK76.0.apo,344425.81,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,A0A5K1UK76.0.apo,372814.95,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5K1UK76.0.apo,400566.58,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,A0A5K1UK76.0.apo,401719.44,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5K1UK76.0.apo,416897.6,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1UK76.0.apo,418911.82,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5K1UK76.0.apo,478324.84,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5K1UK76.0.apo,527628.94,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5K1UK76.0.apo,679848.08,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5K1UK76.0.apo,695358.65,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5K1UK76.0.apo,920425.03,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5K1UK76.0.apo,1339850.24,
