Ligand-Name,Target-Name,Binding-Score,InterfE
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,E9BAZ7.0.apo,180993.15,-5.3
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,E9BAZ7.0.apo,184356.55,-6.1
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9BAZ7.0.apo,185019.25,-5.1
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9BAZ7.0.apo,188200.19,-3.2
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,E9BAZ7.0.apo,189432.14,-5.5
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9BAZ7.0.apo,190418.24,-3.6
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9BAZ7.0.apo,191017.42,-5.0
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9BAZ7.0.apo,191351.5,-4.1
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9BAZ7.0.apo,191620.04,-5.4
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9BAZ7.0.apo,191675.49,-5.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9BAZ7.0.apo,193763.72,-4.5
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9BAZ7.0.apo,201575.16,-4.6
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9BAZ7.0.apo,208357.53,-4.6
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9BAZ7.0.apo,208539.49,-5.4
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9BAZ7.0.apo,209817.66,-3.8
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,E9BAZ7.0.apo,213130.35,-4.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9BAZ7.0.apo,215531.07,-4.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9BAZ7.0.apo,230345.35,-6.0
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9BAZ7.0.apo,233026.29,-8.2
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9BAZ7.0.apo,233182.98,-7.1
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9BAZ7.0.apo,238490.78,-4.4
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9BAZ7.0.apo,252895.29,-4.3
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9BAZ7.0.apo,253133.28,-5.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9BAZ7.0.apo,255031.21,-3.9
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9BAZ7.0.apo,257333.61,-3.7
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9BAZ7.0.apo,259522.42,-4.7
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9BAZ7.0.apo,262253.01,-4.4
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9BAZ7.0.apo,271377.07,-4.4
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9BAZ7.0.apo,277873.9,-4.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9BAZ7.0.apo,283454.51,-4.7
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9BAZ7.0.apo,283894.69,-3.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9BAZ7.0.apo,297842.65,-4.7
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9BAZ7.0.apo,342305.93,-6.9
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9BAZ7.0.apo,344799.36,-3.9
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9BAZ7.0.apo,370657.24,-4.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9BAZ7.0.apo,410400.53,-4.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9BAZ7.0.apo,411381.44,-6.0
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9BAZ7.0.apo,496139.3,-4.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9BAZ7.0.apo,633244.06,-8.1
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9BAZ7.0.apo,667462.0,-5.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9BAZ7.0.apo,931675.3,-4.5
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9BAZ7.0.apo,1238938.85,-4.5
