Ligand-Name,Target-Name,Binding-Score,InterfE
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,E9AES8.0.apo,290429.83,
chromic_chloride_QSWDMMVNRMROPK-UHFFFAOYSA-K,E9AES8.0.apo,290456.62,
thiamazole_PMRYVIKBURPHAH-UHFFFAOYSA-N,E9AES8.0.apo,291949.42,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AES8.0.apo,292524.56,
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,E9AES8.0.apo,311843.95,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9AES8.0.apo,315416.66,
betaine_KWIUHFFTVRNATP-UHFFFAOYSA-N,E9AES8.0.apo,318111.41,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AES8.0.apo,322935.45,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9AES8.0.apo,323972.41,
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,E9AES8.0.apo,325539.57,
tiopronin_YTGJWQPHMWSCST-GSVOUGTGSA-N,E9AES8.0.apo,327779.31,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AES8.0.apo,332153.24,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9AES8.0.apo,348371.53,
methylsulfonal_LKACJLUUJRMGFK-UHFFFAOYSA-N,E9AES8.0.apo,358675.94,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AES8.0.apo,361651.74,
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,E9AES8.0.apo,383065.37,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AES8.0.apo,383469.19,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AES8.0.apo,384633.8,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AES8.0.apo,390781.2,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AES8.0.apo,394042.02,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,E9AES8.0.apo,394241.89,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9AES8.0.apo,422944.2,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9AES8.0.apo,426414.01,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AES8.0.apo,430218.54,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AES8.0.apo,431522.43,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AES8.0.apo,433006.86,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9AES8.0.apo,436749.29,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9AES8.0.apo,438079.51,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9AES8.0.apo,454632.79,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AES8.0.apo,465382.17,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AES8.0.apo,470881.36,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AES8.0.apo,486290.32,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9AES8.0.apo,491809.84,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AES8.0.apo,520208.04,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AES8.0.apo,537854.24,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AES8.0.apo,539830.76,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AES8.0.apo,540046.38,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AES8.0.apo,542377.26,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AES8.0.apo,543565.29,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AES8.0.apo,566759.1,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AES8.0.apo,576770.46,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AES8.0.apo,601491.59,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AES8.0.apo,647445.86,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AES8.0.apo,653522.42,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AES8.0.apo,710977.97,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AES8.0.apo,723797.7,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AES8.0.apo,739231.32,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AES8.0.apo,807505.93,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AES8.0.apo,837723.28,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AES8.0.apo,1491654.38,
