Ligand-Name,Target-Name,Binding-Score,InterfE
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,Q2PYN0.0.apo,180993.15,
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,Q2PYN0.0.apo,184356.55,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q2PYN0.0.apo,185019.25,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q2PYN0.0.apo,188200.19,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,Q2PYN0.0.apo,188694.0,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,Q2PYN0.0.apo,189432.14,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q2PYN0.0.apo,190418.24,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q2PYN0.0.apo,191017.42,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q2PYN0.0.apo,191351.5,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q2PYN0.0.apo,191620.04,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q2PYN0.0.apo,191675.49,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q2PYN0.0.apo,193763.72,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q2PYN0.0.apo,201575.16,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q2PYN0.0.apo,208357.53,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q2PYN0.0.apo,208539.49,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q2PYN0.0.apo,209817.66,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,Q2PYN0.0.apo,211438.06,
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,Q2PYN0.0.apo,213130.35,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q2PYN0.0.apo,215531.07,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,Q2PYN0.0.apo,230345.35,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q2PYN0.0.apo,233026.29,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q2PYN0.0.apo,233182.98,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q2PYN0.0.apo,238490.78,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q2PYN0.0.apo,252895.29,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q2PYN0.0.apo,253133.28,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q2PYN0.0.apo,255031.21,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,Q2PYN0.0.apo,256347.09,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q2PYN0.0.apo,257333.61,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q2PYN0.0.apo,259522.42,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,Q2PYN0.0.apo,260472.71,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q2PYN0.0.apo,262253.01,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q2PYN0.0.apo,271377.07,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q2PYN0.0.apo,277873.9,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q2PYN0.0.apo,283454.51,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q2PYN0.0.apo,283894.69,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,Q2PYN0.0.apo,290168.54,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q2PYN0.0.apo,297842.65,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,Q2PYN0.0.apo,313385.9,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q2PYN0.0.apo,342305.93,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q2PYN0.0.apo,344799.36,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q2PYN0.0.apo,370657.24,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,Q2PYN0.0.apo,382742.73,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q2PYN0.0.apo,410400.53,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,Q2PYN0.0.apo,410509.89,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q2PYN0.0.apo,411381.44,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q2PYN0.0.apo,496139.3,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q2PYN0.0.apo,633244.06,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q2PYN0.0.apo,667462.0,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q2PYN0.0.apo,931675.3,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q2PYN0.0.apo,1238938.85,
