Ligand-Name,Target-Name,Binding-Score,InterfE
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,E9ASX1.0.apo,236392.25,-7.1
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9ASX1.0.apo,237933.96,-5.4
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9ASX1.0.apo,243645.8,-4.4
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9ASX1.0.apo,252137.17,-5.2
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9ASX1.0.apo,253334.53,-4.2
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,E9ASX1.0.apo,256027.09,-6.2
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9ASX1.0.apo,257002.68,-4.5
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9ASX1.0.apo,260400.14,-5.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9ASX1.0.apo,263885.79,-5.3
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,E9ASX1.0.apo,267524.33,-5.9
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9ASX1.0.apo,267748.8,-6.8
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9ASX1.0.apo,269673.7,-7.0
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,E9ASX1.0.apo,279892.55,-6.9
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9ASX1.0.apo,283244.68,-9.1
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9ASX1.0.apo,285021.35,-5.1
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9ASX1.0.apo,292834.17,-5.8
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9ASX1.0.apo,297922.82,-8.0
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9ASX1.0.apo,299838.23,-5.8
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9ASX1.0.apo,300772.67,-4.5
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9ASX1.0.apo,310012.91,-5.5
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9ASX1.0.apo,335483.39,-5.1
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9ASX1.0.apo,336918.23,-6.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9ASX1.0.apo,339754.72,-6.1
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9ASX1.0.apo,358225.82,-4.3
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9ASX1.0.apo,360502.75,-3.9
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9ASX1.0.apo,364154.92,-5.3
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9ASX1.0.apo,372427.99,-5.0
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9ASX1.0.apo,373275.31,-4.9
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9ASX1.0.apo,376862.78,-4.6
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9ASX1.0.apo,376884.98,-5.5
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9ASX1.0.apo,387097.1,-8.2
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9ASX1.0.apo,424783.48,-5.5
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9ASX1.0.apo,428719.21,-6.1
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9ASX1.0.apo,437293.86,-5.2
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9ASX1.0.apo,439335.35,-5.6
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9ASX1.0.apo,508748.44,-6.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9ASX1.0.apo,598374.13,-7.5
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9ASX1.0.apo,615137.75,-6.1
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9ASX1.0.apo,782670.47,-8.2
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9ASX1.0.apo,852305.55,-5.7
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9ASX1.0.apo,1035390.65,-5.7
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9ASX1.0.apo,1605618.62,-6.2
