Ligand-Name,Target-Name,Binding-Score,InterfE
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,166110.43,-8.3
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,169081.07,-7.0
chromocarb_RVMGXWBCQGAWBR-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,170027.22,-6.7
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,173946.86,-5.2
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,178979.42,-8.4
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A5J6E2G4.0.apo,183948.48,-5.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5J6E2G4.0.apo,188560.71,-7.1
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5J6E2G4.0.apo,190115.24,-7.1
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,191860.87,-8.8
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,A0A5J6E2G4.0.apo,193338.44,-6.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,196042.25,-5.2
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,A0A5J6E2G4.0.apo,198724.62,-4.7
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,200354.0,-5.2
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A5J6E2G4.0.apo,202060.38,-5.6
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,A0A5J6E2G4.0.apo,203219.29,-4.9
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5J6E2G4.0.apo,207953.24,-5.8
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,212521.43,-4.3
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,215305.05,-4.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A5J6E2G4.0.apo,222827.86,-4.0
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,225079.33,-3.4
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,A0A5J6E2G4.0.apo,230385.9,-5.2
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5J6E2G4.0.apo,231124.79,-5.8
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,235392.38,-5.1
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A5J6E2G4.0.apo,249638.8,-7.3
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,A0A5J6E2G4.0.apo,250326.68,-6.3
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5J6E2G4.0.apo,257508.64,-7.5
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5J6E2G4.0.apo,262990.37,-4.8
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,264338.33,-4.0
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,A0A5J6E2G4.0.apo,275362.63,-5.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5J6E2G4.0.apo,293000.09,-8.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,302986.22,-5.5
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5J6E2G4.0.apo,313190.94,-5.7
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5J6E2G4.0.apo,325501.63,-5.8
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,A0A5J6E2G4.0.apo,327001.86,-4.9
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5J6E2G4.0.apo,332323.25,-6.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5J6E2G4.0.apo,341531.17,-7.8
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5J6E2G4.0.apo,365951.11,-4.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,448020.0,-6.1
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5J6E2G4.0.apo,553874.44,-6.4
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5J6E2G4.0.apo,593235.25,-8.5
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5J6E2G4.0.apo,717287.4,-5.9
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5J6E2G4.0.apo,1070574.57,-5.5
