Ligand-Name,Target-Name,Binding-Score,InterfE
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,Q4QDU3.0.apo,149119.61,-6.8
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,Q4QDU3.0.apo,151250.14,-5.3
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q4QDU3.0.apo,154662.46,-3.9
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q4QDU3.0.apo,155621.16,-7.2
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,Q4QDU3.0.apo,158628.64,-5.6
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q4QDU3.0.apo,160156.36,-5.4
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,Q4QDU3.0.apo,171743.56,-5.2
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q4QDU3.0.apo,178764.5,-7.0
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q4QDU3.0.apo,186736.77,-4.6
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,Q4QDU3.0.apo,189384.51,-4.7
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q4QDU3.0.apo,195001.15,-5.4
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q4QDU3.0.apo,197980.69,-5.8
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,Q4QDU3.0.apo,207479.93,-6.8
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q4QDU3.0.apo,211004.79,-4.1
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q4QDU3.0.apo,219129.56,-3.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q4QDU3.0.apo,221434.85,-6.1
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,Q4QDU3.0.apo,222413.26,-4.7
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q4QDU3.0.apo,226572.91,-5.9
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q4QDU3.0.apo,229184.81,-4.3
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q4QDU3.0.apo,233792.8,-5.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q4QDU3.0.apo,234355.67,-6.1
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q4QDU3.0.apo,237517.41,-6.5
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q4QDU3.0.apo,250578.9,-4.9
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q4QDU3.0.apo,254976.7,-4.9
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q4QDU3.0.apo,277401.95,-5.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q4QDU3.0.apo,284639.4,-4.7
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q4QDU3.0.apo,305506.18,-4.5
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q4QDU3.0.apo,309091.36,-4.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q4QDU3.0.apo,309905.72,-6.0
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q4QDU3.0.apo,310152.95,-7.5
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q4QDU3.0.apo,312497.39,-5.4
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q4QDU3.0.apo,333586.41,-4.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q4QDU3.0.apo,338326.18,-7.7
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q4QDU3.0.apo,339579.25,-5.3
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q4QDU3.0.apo,343787.81,-4.7
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q4QDU3.0.apo,350362.96,-6.3
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q4QDU3.0.apo,356464.67,-5.2
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q4QDU3.0.apo,439273.57,-4.9
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q4QDU3.0.apo,448278.12,-5.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q4QDU3.0.apo,531877.8,-7.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q4QDU3.0.apo,573691.82,-6.5
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q4QDU3.0.apo,743142.63,-6.2
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q4QDU3.0.apo,1277673.3,-4.9
