Ligand-Name,Target-Name,Binding-Score,InterfE
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,E9AXF0.0.apo,182528.19,
arsenic_trioxide_IKWTVSLWAPBBKU-UHFFFAOYSA-N,E9AXF0.0.apo,183596.7,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9AXF0.0.apo,186870.78,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AXF0.0.apo,188214.74,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,E9AXF0.0.apo,189986.11,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AXF0.0.apo,190754.59,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,E9AXF0.0.apo,191749.68,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AXF0.0.apo,198536.18,
gluconolactone_PHOQVHQSTUBQQK-SQOUGZDYSA-N,E9AXF0.0.apo,199769.33,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9AXF0.0.apo,200536.8,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AXF0.0.apo,201709.66,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AXF0.0.apo,204798.34,
acadesine_RTRQQBHATOEIAF-UUOKFMHZSA-N,E9AXF0.0.apo,205214.74,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AXF0.0.apo,208207.2,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AXF0.0.apo,214917.75,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AXF0.0.apo,223385.78,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AXF0.0.apo,232455.47,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AXF0.0.apo,232889.53,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AXF0.0.apo,234098.04,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AXF0.0.apo,236685.77,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AXF0.0.apo,239932.93,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,E9AXF0.0.apo,246490.83,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AXF0.0.apo,259289.68,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AXF0.0.apo,261396.6,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AXF0.0.apo,268185.09,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AXF0.0.apo,277110.34,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AXF0.0.apo,277212.1,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AXF0.0.apo,279428.21,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,E9AXF0.0.apo,292866.67,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AXF0.0.apo,296468.06,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AXF0.0.apo,309703.68,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AXF0.0.apo,320249.46,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AXF0.0.apo,322888.97,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AXF0.0.apo,334236.73,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,E9AXF0.0.apo,339406.94,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AXF0.0.apo,345643.45,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AXF0.0.apo,348502.97,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,E9AXF0.0.apo,350895.5,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AXF0.0.apo,353977.08,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AXF0.0.apo,357434.05,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,E9AXF0.0.apo,360081.36,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AXF0.0.apo,384403.03,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AXF0.0.apo,384681.15,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,E9AXF0.0.apo,442765.81,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AXF0.0.apo,445902.35,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,E9AXF0.0.apo,476631.26,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AXF0.0.apo,589066.44,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AXF0.0.apo,683148.07,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AXF0.0.apo,879252.79,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AXF0.0.apo,1348699.01,
