Ligand-Name,Target-Name,Binding-Score,InterfE
pyrazinamide_IPEHBUMCGVEMRF-UHFFFAOYSA-N,A0A504XLN1.0.apo,194354.44,-5.5
ifosfamide_HOMGKSMUEGBAAB-CQSZACIVSA-N,A0A504XLN1.0.apo,194490.56,-5.9
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A504XLN1.0.apo,197902.33,-7.4
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A504XLN1.0.apo,199304.47,-6.5
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A504XLN1.0.apo,199594.11,-5.4
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A504XLN1.0.apo,201373.5,-6.4
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A504XLN1.0.apo,202458.67,-8.4
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A504XLN1.0.apo,205586.46,-4.9
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A504XLN1.0.apo,205732.85,-6.2
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A0A504XLN1.0.apo,208627.99,-6.4
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A504XLN1.0.apo,211071.23,-5.2
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,A0A504XLN1.0.apo,214744.08,-4.8
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,A0A504XLN1.0.apo,215544.19,-6.1
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A504XLN1.0.apo,230173.64,-5.0
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A504XLN1.0.apo,233563.44,-7.6
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A504XLN1.0.apo,235369.6,-5.6
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,A0A504XLN1.0.apo,235653.62,-7.5
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A504XLN1.0.apo,237211.15,-5.4
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A504XLN1.0.apo,237250.74,-5.9
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A504XLN1.0.apo,237433.09,-4.1
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A504XLN1.0.apo,240586.62,-5.5
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A504XLN1.0.apo,250703.37,-9.2
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,A0A504XLN1.0.apo,255481.11,-5.5
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A504XLN1.0.apo,257408.79,-7.8
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A504XLN1.0.apo,257540.69,-6.1
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,A0A504XLN1.0.apo,284794.49,-5.4
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A504XLN1.0.apo,285672.22,-7.6
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A504XLN1.0.apo,299155.87,-7.5
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A504XLN1.0.apo,302065.93,-5.7
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A504XLN1.0.apo,305322.88,-6.2
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,A0A504XLN1.0.apo,338331.89,-4.2
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A504XLN1.0.apo,343367.19,-4.2
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A504XLN1.0.apo,370012.22,-10.4
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A504XLN1.0.apo,391997.42,-5.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A504XLN1.0.apo,438428.76,-5.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A504XLN1.0.apo,459177.92,-6.0
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A504XLN1.0.apo,459797.85,-5.9
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A504XLN1.0.apo,512999.83,-8.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A504XLN1.0.apo,581056.93,-8.9
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A504XLN1.0.apo,693995.09,-6.9
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A504XLN1.0.apo,992977.41,-5.8
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A504XLN1.0.apo,1295431.16,-6.0
