ligand,E1,E2,E3
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-4.6,-4.4,-4.9
NTHXOOBQLCIOLC-GARJFASQSA-N,-5.1,-5.5,-5.1
OCSOHUROTFFTFO-QMMMGPOBSA-N,-5.1,-5.6,-5.0
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-5.0,-5.6,-5.3
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-5.1,-5.3,-4.6
SFITWQDBYUMAPS-UHFFFAOYSA-N,-6.3,-7.1,-5.7
AIONOLUJZLIMTK-AWEZNQCLSA-N,-6.9,-6.9,-6.0
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-7.0,-6.8,-6.7
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-5.7,-5.8,-4.9
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-5.8,-6.2,-5.5
YHKPTICJRUESOY-UHFFFAOYSA-N,-5.3,-5.2,-4.4
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-5.1,-6.4,-5.0
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.4,-3.4,-3.5
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.1,-7.2,-6.6
CORFWQGVBFFZHF-AKGSDVBQSA-N,-5.2,-5.4,-4.7
BRZANEXCSZCZCI-UHFFFAOYSA-N,-6.7,-6.3,-6.3
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-6.8,-7.7,-7.7
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-5.3,-4.8,-4.3
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-5.2,-5.5,-4.5
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-6.3,-6.0,-5.9
KRZCNRGNPAESDC-UHFFFAOYSA-N,-3.9,-4.3,-4.0
RDHQFKQIGNGIED-MRVPVSSYSA-N,-4.2,-4.4,-3.4
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-6.2,-5.7,-4.7
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-5.4,-6.0,-5.8
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-5.7,-5.6,-4.8
