ligand,E1,E2,E3
AIONOLUJZLIMTK-AWEZNQCLSA-N,-7.7,-6.6,-5.7
NTHXOOBQLCIOLC-GARJFASQSA-N,-5.8,-5.3,-4.6
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-7.6,-7.1,-5.9
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-4.7,-4.3,-4.2
SFITWQDBYUMAPS-UHFFFAOYSA-N,-6.8,-5.9,-5.8
KRZCNRGNPAESDC-UHFFFAOYSA-N,-4.8,-4.5,-4.1
CORFWQGVBFFZHF-AKGSDVBQSA-N,-6.5,-5.1,-5.5
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-7.1,-6.4,-5.7
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-6.2,-5.5,-5.5
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.0,-5.3,-5.3
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-5.9,-5.7,-5.2
RDHQFKQIGNGIED-MRVPVSSYSA-N,-4.8,-4.1,-4.0
BRZANEXCSZCZCI-UHFFFAOYSA-N,-7.0,-6.1,-6.2
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-6.0,-5.6,-5.2
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-5.4,-5.6,-4.2
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-6.3,-6.3,-4.9
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.4,-3.6,-3.3
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-7.9,-8.4,-7.3
OCSOHUROTFFTFO-QMMMGPOBSA-N,-6.3,-5.7,-5.4
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-6.9,-6.1,-6.1
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-5.9,-4.9,-5.7
YHKPTICJRUESOY-UHFFFAOYSA-N,-5.4,-5.2,-3.9
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-6.7,-6.2,-5.9
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-6.2,-5.4,-4.7
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.3,-7.2,-5.9
